MethodIndex,MethodId,Branch,StateCount,UniquePhaseCount,PowerDesignRank,PowerDesignCondition,Recoverable,Canonical,MedianValidFraction,MedianTrainingFitNmseDb,MedianHeldOutFitNmseDb,Branch1Coherence,Branch1PhaseRmseDeg,Branch1ComplexNmseDb,Branch1MagnitudeNrmse,Branch2Coherence,Branch2PhaseRmseDeg,Branch2ComplexNmseDb,Branch2MagnitudeNrmse,Branch3Coherence,Branch3PhaseRmseDeg,Branch3ComplexNmseDb,Branch3MagnitudeNrmse,Branch4CanonicalCoherence,Branch4CanonicalPhaseRmseDeg,Branch4CanonicalComplexNmseDb,Branch4CanonicalMagnitudeNrmse
242,B4_K05_I01-02-05-07-08,Branch4,5,5,3,2.00879722341795,1,0,0.933779761904762,-29.3516382333875,-23.0019319884699,0.918030303780704,24.8732792918046,-8.06496918331578,0.299847961081701,0.731122071955433,48.1105350076639,-3.32152830977946,0.503428814453089,0.888056387594353,28.3580141431442,-6.80082668536687,0.325423357180932,0.956154584421726,21.4747462883621,-10.6667429297846,0.196680537515714
243,B4_K05_I01-02-05-07-09,Branch4,5,4,3,2.17215895712461,1,0,0.930803571428571,-29.2729076560344,-22.7754752851331,0.898815311689302,28.0625255943953,-7.16407676777624,0.321920788152437,0.745460418984869,46.9854785589187,-3.53316166835511,0.492336397706633,0.877036873404446,31.8812246112208,-6.38653112571006,0.332892811646979,0.926726765423547,26.2271098385404,-8.50456891149659,0.247028873690353
244,B4_K05_I01-02-05-08-09,Branch4,5,4,3,2.36666919133495,1,0,0.930059523809524,-29.4301668218085,-22.1614510835992,0.883199101245,31.3533967102563,-6.58106620514144,0.303462396106934,0.707062539067216,51.4684972765937,-3.03196235277334,0.491855284498666,0.861117517491256,33.3323093700877,-5.87584396257958,0.347357518548362,0.919341043385244,28.5943108385848,-8.11593666997258,0.280780366236357
245,B4_K05_I01-02-06-07-08,Branch4,5,5,3,2.88280681689164,1,0,0.90625,-29.2797823382427,-21.3509860998611,0.874469368040877,32.8783798636171,-6.28567486050679,0.36158127837236,0.701662391271615,51.3621463586404,-2.98051010610212,0.50442175662186,0.836183964050641,35.8253623408113,-5.23068923692538,0.371089285920013,0.917053620762208,29.0978172888325,-8.00417702467488,0.27811030085503
246,B4_K05_I01-02-06-07-09,Branch4,5,4,3,3.51709189816039,1,0,0.891369047619048,-29.2138975177254,-20.6384406462516,0.828363547196736,41.0860245924022,-5.04516995068101,0.393089806750401,0.699283246683892,55.3434569734187,-2.94571414857668,0.525607969721708,0.801449457322999,43.8298310897316,-4.46517984501727,0.407312665923927,0.848782328727121,39.5822244235422,-5.55501819501679,0.360609225356458
247,B4_K05_I01-02-06-08-09,Branch4,5,4,3,3.40021262929217,1,0,0.918154761904762,-29.4055704953254,-21.1574403552529,0.863036138043037,34.4623190935338,-5.93245598510946,0.356791793284476,0.689239123908641,52.620447737665,-2.81441712971916,0.505632318109476,0.842207666836899,38.0263265330345,-5.36704395307856,0.377565690852686,0.891377184259985,32.5813260375329,-6.87306703461146,0.320503166437584
248,B4_K05_I01-02-07-08-09,Branch4,5,4,3,6.10061587650785,1,0,0.871279761904762,-29.3940600784618,-17.1374501367422,0.762262942608252,45.65593591814,-3.80127936945327,0.453247037135745,0.607200089760333,60.8663357028664,-2.04606916166275,0.570457005413249,0.753835921226354,46.463911908665,-3.65821825479001,0.477635531633131,0.767432956491902,42.8265162427766,-3.89853251466107,0.455245879892305
249,B4_K05_I01-03-04-05-06,Branch4,5,5,3,2.00879722341795,1,0,0.927083333333333,-29.4693539464936,-22.407262414402,0.897871396854278,26.6437661806677,-7.27004359693453,0.317568910650426,0.705112652926,50.9524880789905,-2.99247318437231,0.477812576245738,0.863060389502505,32.7331477957731,-6.05925823582106,0.372794343203072,0.942262194694164,18.6263370314359,-9.57076115199262,0.240589333465073
250,B4_K05_I01-03-04-05-07,Branch4,5,5,3,1.67454253273489,1,0,0.936011904761905,-29.2034965473896,-23.2314897949014,0.91250650756667,23.797353102484,-7.94718082661297,0.30664260586174,0.740642364636208,45.7492809741846,-3.45551765058483,0.467240707039964,0.895616642047246,28.546175678471,-7.1194906752242,0.34245087217046,0.95634820187395,18.1074239077442,-10.7603986634291,0.208055426357167
251,B4_K05_I01-03-04-05-08,Branch4,5,5,3,2.04661993273673,1,0,0.927083333333333,-29.2224111906799,-22.8673157618424,0.891716446896805,26.8342397338551,-6.94387772205636,0.325610777129453,0.713761825536831,50.8577706852601,-3.10509769718511,0.496330965390392,0.854475122755912,32.2176951295248,-5.69695290435492,0.352142497868774,0.93706745358795,21.4499057097583,-9.15527787568071,0.250545084128566
252,B4_K05_I01-03-04-05-09,Branch4,5,4,3,2.84043208893468,1,0,0.90625,-29.2217263023567,-21.4334106571815,0.86076389801006,35.4588859030848,-5.86862783719956,0.352194701866261,0.680410009171529,55.3125049281734,-2.70540642747427,0.511557191198929,0.834030661204778,36.9554835250054,-5.17836743104552,0.382283981981064,0.872242986729388,30.2959461185542,-6.21331899671339,0.333240412589429
253,B4_K05_I01-03-04-06-07,Branch4,5,5,3,1.58337710684671,1,0,0.94047619047619,-29.3341310565422,-23.2686867428681,0.922529656345549,22.7528043241383,-8.46419420911453,0.297257786824934,0.742538146105529,45.6138870234259,-3.48251830312705,0.465888539042046,0.885351243704414,26.220814309477,-6.72612460357788,0.348845024783153,0.963552732257866,13.8959046304099,-11.4531317901943,0.223562616334359
