MethodIndex,MethodId,Branch,StateCount,UniquePhaseCount,PowerDesignRank,PowerDesignCondition,Recoverable,Canonical,MedianValidFraction,MedianTrainingFitNmseDb,MedianHeldOutFitNmseDb,Branch1Coherence,Branch1PhaseRmseDeg,Branch1ComplexNmseDb,Branch1MagnitudeNrmse,Branch2Coherence,Branch2PhaseRmseDeg,Branch2ComplexNmseDb,Branch2MagnitudeNrmse,Branch3Coherence,Branch3PhaseRmseDeg,Branch3ComplexNmseDb,Branch3MagnitudeNrmse,Branch4CanonicalCoherence,Branch4CanonicalPhaseRmseDeg,Branch4CanonicalComplexNmseDb,Branch4CanonicalMagnitudeNrmse,ValidDoaCount,MedianDoaAngularErrorDeg,ValidLocalizationCount,TwoStationValidCount,TwoStationMedianErrorM,TwoStationMinErrorM,TwoStationMaxErrorM,TwoStationMedianRayRmsM,ThreeStationValidCount,ThreeStationMedianErrorM,ThreeStationMinErrorM,ThreeStationMaxErrorM,ThreeStationMedianRayRmsM,FourStationValidCount,FourStationErrorM,FourStationRayRmsM,FourStationEstimatedY_M,ForwardLocalizationCount
349,B4_K06_I01-02-03-04-08-09,Branch4,6,5,3,3.40425677542816,1,0,0.921130952380952,-28.3460921575148,-20.7973250739086,0.873107813950392,31.8553651931784,-6.24143512175938,0.328264521655555,0.709733812047902,54.7465295852214,-3.06736056612109,0.502064668577054,0.850431475052646,35.6084492270306,-5.57890089211039,0.364359210197664,0.897378691627477,28.062247247229,-7.10711393208925,0.298764741271814,4,10.1786437973772,11,6,1.20612971246701,0.712699835251943,1.74800098861757,0.193236060601058,4,1.11325977839405,0.776277785842354,1.37589298141333,0.251515950852152,1,1.1553594900041,0.269634183170132,1.96735848252967,11
350,B4_K06_I01-02-03-05-06-07,Branch4,6,6,3,1.63299316185545,1,0,0.954613095238095,-28.650692438399,-23.1449695915647,0.92257702835784,20.3386085179514,-8.5032450690957,0.295382908220431,0.762185245554145,48.4339650788216,-3.77906000120888,0.477575684013787,0.900449404597065,25.2928980813522,-7.34579697152578,0.336017909916763,0.97144868847161,12.0083838394644,-12.4960033541216,0.18189275772568,4,10.2650226326216,11,6,1.20327600132817,0.724562007141145,1.74139801883508,0.163469974052406,4,1.15746830024422,0.795420045010352,1.36091704060393,0.245984322446652,1,1.16193630702903,0.260792645685694,1.96163154642266,11
351,B4_K06_I01-02-03-05-06-08,Branch4,6,6,3,1.62089605899677,1,0,0.959821428571429,-28.6928978636362,-23.4645304217198,0.933054951459008,19.0138760264302,-8.98629016997215,0.261609697719527,0.759157003316483,49.1518029402746,-3.7313126045189,0.485589222152674,0.901455462596644,25.7590065555095,-7.32083569194141,0.299036146315987,0.974575527222517,12.8444929747988,-12.9975695178987,0.14851636302486,4,10.0543439417124,11,6,1.18995680949274,0.724562007141145,1.74625378879034,0.179420722766508,4,1.14087668436242,0.793491832879446,1.35622533191927,0.238217732331734,1,1.14757913019733,0.258901069967667,1.97719619421371,11
352,B4_K06_I01-02-03-05-06-09,Branch4,6,5,3,1.96051469591397,1,0,0.943452380952381,-28.691514225441,-22.696265714498,0.909634675911084,24.4387164849475,-7.75220634905579,0.28907347003835,0.755723706277777,49.7871925734331,-3.67700168674092,0.467525493086341,0.886506549751682,29.1087721357219,-6.74820564304633,0.338383636713068,0.941433437154352,19.7372738464805,-9.44305641976121,0.22505791304807,4,10.1297396104047,11,6,1.19572062291155,0.712699835251943,1.73574070440682,0.18086586992919,4,1.12738371278107,0.778276908612586,1.35757708505165,0.239515800574852,1,1.15229816854837,0.259112337828978,1.97208698508811,11
353,B4_K06_I01-02-03-05-07-08,Branch4,6,6,3,1.64038820320221,1,0,0.95014880952381,-28.5415705912317,-23.5178269921003,0.937841413511043,19.741423415001,-9.29803336565672,0.270951955530144,0.756528345219209,48.5267940027329,-3.69254427922901,0.472538295839026,0.906489030911701,25.3966353078131,-7.5531333006085,0.30982982800632,0.978191922194882,13.0045724296517,-13.668177311174,0.151997496607479,4,10.2528632022961,11,6,1.21764473131958,0.724562007141145,1.76848633870224,0.178787156995471,4,1.16350024467458,0.797681313684044,1.38035691206868,0.243347272081555,1,1.17378729226176,0.264034540844432,1.94936871955136,11
354,B4_K06_I01-02-03-05-07-09,Branch4,6,5,3,1.86338873475906,1,0,0.948660714285714,-28.5399798590335,-23.2877202575183,0.931735084464836,19.9549274420409,-8.90389440089462,0.272454467110764,0.757157478550849,47.9515571398249,-3.72787422781702,0.459567248714155,0.913152506864141,23.8934229974299,-7.86300465082926,0.303524274553113,0.962529071315363,14.4263512658809,-11.3360565558482,0.204335125543099,4,10.2953158287164,11,6,1.21323040501556,0.724562007141145,1.74869573923753,0.171154702915075,4,1.15850638855507,0.798001007738702,1.36679871404175,0.242616162784541,1,1.16973845857318,0.261427443833314,1.95348417293079,11
355,B4_K06_I01-02-03-05-08-09,Branch4,6,5,3,2.3325175661839,1,0,0.944940476190476,-28.544032322982,-22.7278355375643,0.912746034292407,23.9656445393177,-7.78450388605877,0.277577468437527,0.725517037424409,48.2171997980515,-3.25419074486016,0.478402702642465,0.890029545221367,31.0579407767942,-6.8249399466646,0.312229757822776,0.939246472525229,20.38635873373,-9.29050600944248,0.229921284390852,4,10.1700624687376,11,6,1.22593748413886,0.711581242135921,1.81427301662139,0.192768855076732,4,1.17848973860919,0.795478884310039,1.42353857631644,0.251438018653422,1,1.17779456377634,0.270789036091363,1.94596505888805,11
356,B4_K06_I01-02-03-06-07-08,Branch4,6,6,3,2.03964463712676,1,0,0.949404761904762,-28.4461856428705,-23.1523937787232,0.923322625236658,21.2081794467708,-8.38193029756682,0.297366853211018,0.741600250287296,48.5790383402959,-3.46824492562927,0.483960188282068,0.897257138268271,25.2893091397609,-7.13880798390367,0.330850222579356,0.966338154161447,15.5221669125519,-11.7950188174468,0.200509821837623,4,10.1364951769068,11,6,1.18189045953705,0.714454540619968,1.70575843750129,0.16819342483797,4,1.11414305577449,0.756149627225764,1.33779634825668,0.239351021578571,1,1.14406587207011,0.257449646837953,1.97991733004372,11
357,B4_K06_I01-02-03-06-07-09,Branch4,6,5,3,2.17389700605903,1,0,0.941964285714286,-28.4583053297254,-22.9280063423744,0.918741521620863,24.2631863861747,-8.09629356325941,0.293358221428092,0.771983850110969,48.1152078660616,-3.94711896890954,0.453164540735582,0.894476770560674,27.7992994029745,-7.00153570656684,0.32145506077137,0.945299113777519,19.3585393278328,-9.73020826357547,0.24496909524549,4,10.2650226326216,11,6,1.21122644820705,0.725953355419812,1.7705211121571,0.161350564296732,4,1.17288701563225,0.777496184489751,1.37217445973397,0.250164119223194,1,1.17900836232356,0.263746069086718,1.94396902718082,11
358,B4_K06_I01-02-03-06-08-09,Branch4,6,5,3,2.30897607341567,1,0,0.953125,-28.4892744712375,-22.9677683157435,0.915098511479417,20.8770011218511,-7.92569407177874,0.293780720048912,0.748470588037547,48.5630584833314,-3.56754124381759,0.474855855555055,0.900688236266915,26.6667043366634,-7.29162463814428,0.330242347085623,0.945843740912131,18.8389167813261,-9.77991249297005,0.224238171601573,4,10.0950575471192,11,6,1.20067141721179,0.712699835251943,1.77794771710932,0.171969689589133,4,1.17201985459755,0.775777372389265,1.3757102523739,0.244442609165843,1,1.16764298854101,0.26182467638037,1.95696944848858,11
359,B4_K06_I01-02-03-07-08-09,Branch4,6,5,3,3.2674181521707,1,0,0.921875,-28.3925314834982,-20.9922513140887,0.888797735889715,29.2821839563344,-6.78096960602021,0.342710017199823,0.713622685509505,51.7267260630737,-3.1011778923337,0.509801262658825,0.862639894016058,34.0369178577182,-5.92020916529718,0.366634021735184,0.908505194486835,25.0360751900765,-7.62222187740576,0.292664809469872,4,10.3384533657846,11,6,1.21134870137239,0.715567954044912,1.72502508642373,0.177181504967663,4,1.11785090015766,0.74678418161563,1.35440165812187,0.244975071875478,1,1.16743850784742,0.266562331503063,1.95421284120818,11
360,B4_K06_I01-02-04-05-06-07,Branch4,6,6,3,1.62089605899677,1,0,0.95014880952381,-28.3789972066647,-23.5705178588484,0.929088016014203,19.8569281846926,-8.75073486313428,0.291711136089948,0.746277989944014,45.8152068911454,-3.53604023710672,0.472673601902034,0.900994021978515,25.4866053240338,-7.30114953018894,0.330304009015994,0.976101296192317,14.1466510997218,-13.267785789467,0.142772852535449,4,10.3899407838162,11,6,1.22009949952364,0.727838663664376,1.76413483157966,0.158289187535742,4,1.18223313053743,0.791070969695801,1.37627707182422,0.249396674874302,1,1.18429266078766,0.262502643331612,1.9388646788703,11
361,B4_K06_I01-02-04-05-06-08,Branch4,6,6,3,1.63299316185545,1,0,0.959077380952381,-28.5929426597657,-23.3452717299738,0.926056395932307,20.8110051320357,-8.67305336305072,0.269912146908251,0.731034876402936,47.9936610253958,-3.32053116266881,0.486290264439503,0.899703732290547,25.4533352798192,-7.25270164743397,0.303372693283941,0.966398816711241,14.2425809293939,-11.9021862646882,0.150758177417422,4,10.1786437973772,11,6,1.20499269875841,0.713498157729556,1.75056855105839,0.186299836011408,4,1.12385164691855,0.766735826510057,1.36486338778826,0.248005777079444,1,1.16030232115781,0.26787506976514,1.96246833044474,11
362,B4_K06_I01-02-04-05-06-09,Branch4,6,5,3,2.01978604082007,1,0,0.938988095238095,-28.4415791253982,-22.8049358754717,0.893024101491685,25.7007467477851,-7.18659808587147,0.307707827982386,0.713535363517863,50.0858448356056,-3.09472475840655,0.496970473262994,0.864943182752587,30.4141544081697,-6.07539104136069,0.350621537383499,0.933020963915681,21.5344749998571,-8.91439174539633,0.248401986696717,4,10.3043506203277,11,6,1.22719323135533,0.715422226627429,1.80076062619184,0.169574426914627,4,1.19782548324123,0.780620382938125,1.40635995767413,0.250624524417689,1,1.19436534327531,0.266536646473333,1.92907854300466,11
363,B4_K06_I01-02-04-05-07-08,Branch4,6,6,3,1.62089605899677,1,0,0.952380952380952,-28.3479678872588,-23.7872669074379,0.939040218633293,19.1166806118486,-9.31973834617515,0.260078011396403,0.741108029449752,45.8921670845534,-3.46354939371576,0.480764311917133,0.911411790333446,24.6552751470816,-7.73281599056729,0.303985272102829,0.975772468760369,13.6264843820017,-13.2348637210107,0.145654722457697,4,10.3384533657846,11,6,1.22259125207811,0.725953355419812,1.74123929298232,0.19438965407635,4,1.11328694894787,0.779550749480447,1.3752438361115,0.253273463739639,1,1.16919349660666,0.271435508822189,1.95175903756295,11
364,B4_K06_I01-02-04-05-07-09,Branch4,6,5,3,1.74797652248497,1,0,0.947172619047619,-28.2446085854364,-23.7475779536575,0.923943887056878,22.1138267171453,-8.38773865787329,0.278075007146669,0.757216333107876,45.312931650392,-3.72816424402692,0.466663489200572,0.906518173660064,24.1521901900425,-7.52807516995924,0.309204312884615,0.959632661191579,17.2822484655323,-11.0617034852778,0.196243034089644,4,10.3384533657846,11,6,1.2199848549524,0.726884246427546,1.74889148335205,0.179213965243528,4,1.1385034707354,0.768815193431333,1.36999026743726,0.245999348961293,1,1.17665790229198,0.267392855005877,1.94480583305414,11
365,B4_K06_I01-02-04-05-08-09,Branch4,6,5,3,2.31838299863611,1,0,0.941964285714286,-28.4126486581042,-22.4768386430878,0.895332698672597,26.8331766551952,-7.09460503528517,0.294868949957956,0.708292925994071,49.7679894905233,-3.03440901523643,0.484719535631003,0.880160758765936,30.7995108238638,-6.47751353749538,0.35001083758755,0.922679506532443,23.7131805160851,-8.33171108240055,0.255987896724346,4,10.2528632022961,11,6,1.22831675315834,0.712699835251943,1.79027886988547,0.195991124366383,4,1.14349447643425,0.778882215469375,1.40594140150111,0.256398188390423,1,1.17932310000661,0.273480297897484,1.94285676172605,11
366,B4_K06_I01-02-04-06-07-08,Branch4,6,6,3,1.64038820320221,1,0,0.95610119047619,-28.5238241988894,-23.4476509123552,0.931417667516075,19.6937196388309,-8.81395601561955,0.279847427904167,0.740790063642484,46.8857446212087,-3.4565520112794,0.480553970884282,0.907027414841283,22.8981410824068,-7.54047356258493,0.322307485841324,0.97693245637565,12.9091692254888,-13.4100864687964,0.149595990448971,4,10.2953158287164,11,6,1.20829925340145,0.726884246427546,1.71735982273148,0.184005030052938,4,1.10898348863284,0.768743442579335,1.35148873339629,0.244254526845091,1,1.16027322871601,0.265084618664796,1.96136213129025,11
367,B4_K06_I01-02-04-06-07-09,Branch4,6,5,3,1.75792179601342,1,0,0.95014880952381,-28.3939429459317,-23.6023990933362,0.921881342709694,21.7790944765318,-8.31842499565022,0.272879388941027,0.745788085696561,46.3992391639086,-3.52996216615137,0.460927499143098,0.898609334742873,24.2451854385505,-7.19494180148916,0.320992399132238,0.959089012461793,16.6503557586823,-10.9757105779297,0.203787570073068,4,10.2953158287164,11,6,1.2062208952929,0.726884246427546,1.72492616157459,0.171584656687173,4,1.13058471657168,0.768743442579335,1.35960773101195,0.242543904804189,1,1.16486023119547,0.261597355325281,1.95745722790775,11
368,B4_K06_I01-02-04-06-08-09,Branch4,6,5,3,1.9457284407887,1,0,0.953869047619048,-28.5827905446579,-23.1445811800801,0.917858533848341,23.5675959488011,-8.12109138370666,0.282067007996088,0.734464303205537,49.1137563615617,-3.36725314803687,0.490783961317085,0.897075433604749,25.9053256651782,-7.11344424918253,0.321229104732453,0.951031426787799,18.0172407823114,-10.229682407053,0.210624436933891,4,10.2528632022961,11,6,1.21709668777985,0.713498157729556,1.77034417463022,0.177397063405777,4,1.15597465311316,0.768895392817414,1.38016288132519,0.245000519882618,1,1.17851344003401,0.265746029892737,1.94437986123453,11
369,B4_K06_I01-02-04-07-08-09,Branch4,6,5,3,2.30897607341567,1,0,0.942708333333333,-28.4245958781144,-22.709508153991,0.91838777668832,25.1666043853989,-8.05346571314514,0.298834887509976,0.724923530418424,48.6006236549606,-3.2515797375318,0.485085106584976,0.88728484595499,27.479900231752,-6.72263285248391,0.341420609951119,0.946996322491064,19.8001681712078,-9.90352503560065,0.213242016009477,4,10.3822635584267,11,6,1.22758664659189,0.715567954044912,1.74330238410814,0.197141333812098,4,1.10897487643644,0.747042479108903,1.37697169524085,0.259622742702816,1,1.17553507556169,0.27618195974538,1.94462751542824,11
370,B4_K06_I01-02-05-06-07-08,Branch4,6,6,3,2.03964463712676,1,0,0.944196428571429,-28.5133864034208,-22.8794486676991,0.927227329251505,23.8910505458196,-8.62361485224717,0.279684658368165,0.73793424955278,48.5829211280726,-3.4171432370915,0.491017062011973,0.896929052000097,27.1726892291924,-7.16524109424615,0.311411725397275,0.963595536316413,19.3690899984018,-11.459384531022,0.178253495783525,4,10.2953158287164,11,6,1.22001243355267,0.712699835251943,1.77745900678513,0.167837139066106,4,1.18223173595893,0.77907290482477,1.39081872100277,0.247943153920426,1,1.18434930118159,0.264261227245833,1.93896492598725,11
371,B4_K06_I01-02-05-06-07-09,Branch4,6,5,3,2.25003971118362,1,0,0.930803571428571,-28.4511729640621,-22.6201599665736,0.903150785924449,28.4560225459801,-7.35318307262363,0.319177110485258,0.748228079653565,47.9919549419487,-3.56603272545197,0.481129231426952,0.88202303122623,31.2548367928212,-6.56013828968298,0.335032672173471,0.932968952061032,24.8128464404535,-8.90334778708287,0.247186196065064,4,10.4638371022009,11,6,1.21646376462946,0.714214141627895,1.72815496206404,0.156366604580704,4,1.16373797528234,0.802004708323986,1.35803177413061,0.243634906682634,1,1.16752071455039,0.258230413881145,1.95723794736148,11
372,B4_K06_I01-02-05-06-08-09,Branch4,6,5,3,2.31838299863611,1,0,0.944196428571429,-28.5828141199718,-22.4672767942921,0.897529546561618,27.4985786820519,-7.18366517606865,0.301092684501305,0.71649003438309,48.2936582109553,-3.12888562962677,0.502783989737609,0.869840795145258,30.6615489978567,-6.19117852139969,0.317950611531779,0.933854690359451,24.318466063997,-8.95737636188733,0.241077980191986,4,10.2625953148701,11,6,1.22190533838093,0.713849721487072,1.79626931233247,0.169818152100307,4,1.19895960335071,0.805162796310435,1.40463136614638,0.248156309047158,1,1.18300504308562,0.263076419429009,1.94187912443799,11
373,B4_K06_I01-02-05-07-08-09,Branch4,6,5,3,2.3325175661839,1,0,0.945684523809524,-28.3930007897368,-22.8386139451982,0.927693201448589,25.1284420250563,-8.57514055589921,0.288637307276204,0.740554069529745,47.7220469215301,-3.46207940197761,0.470169218873155,0.897325823167741,26.9030598997128,-7.11967955376102,0.320065370468968,0.955226595384733,21.3351556975345,-10.5892767967874,0.207809628638216,4,10.4123496841694,11,6,1.2229471374564,0.712060553942608,1.74120091075981,0.171284642745071,4,1.15616070642722,0.791453140846766,1.36986051990775,0.242525683935338,1,1.17597695245398,0.26279757080096,1.94695367279457,11
374,B4_K06_I01-02-06-07-08-09,Branch4,6,5,3,3.40425677542816,1,0,0.915922619047619,-28.359800658121,-20.8576237684894,0.88006291514215,35.2906678269762,-6.46895320002191,0.347207824197628,0.710412091689719,50.200392525301,-3.08272955032613,0.493064174143168,0.852649826389181,34.9596121777597,-5.64587718875698,0.359996334572592,0.907947228927876,31.0284256005769,-7.55519638709652,0.299756426220087,4,10.1786437973772,11,6,1.19902781484729,0.715567954044912,1.72225626048365,0.193721594383447,4,1.09363096123524,0.744668045499261,1.35311390793214,0.254072044927315,1,1.15145649153713,0.26955329389213,1.97037561755423,11
375,B4_K06_I01-03-04-05-06-07,Branch4,6,6,3,1.64038820320221,1,0,0.95014880952381,-28.4248057786824,-23.2342915924685,0.923982079155693,20.143119874896,-8.6163539268796,0.28612429603589,0.757089534505195,45.6796207625665,-3.69798835088753,0.452580741920097,0.902080737178124,25.5334317568825,-7.39952442901267,0.339146303069207,0.974151078517244,11.2568953812344,-12.936683277582,0.180010531132687,4,10.2650226326216,11,6,1.20759804878911,0.725953355419812,1.72829530389653,0.18682212880712,4,1.10778616205178,0.777496184489751,1.35478828851233,0.247746604490566,1,1.1572157703285,0.268421852343338,1.9644292106601,11
376,B4_K06_I01-03-04-05-06-08,Branch4,6,6,3,1.62089605899677,1,0,0.953125,-28.5595822033693,-23.3932555406532,0.929634319056832,21.3931526121541,-8.78007562078355,0.259468751159234,0.737138434042478,49.3379606300803,-3.41011979496727,0.469628521558991,0.895189710934282,26.0779284662099,-7.11630034905102,0.317942373815474,0.971847705019048,12.3577806533881,-12.5616944662061,0.151896965841685,4,10.1364951769068,11,6,1.19361156804092,0.725178967682079,1.72035803913695,0.189636695696537,4,1.09848567867158,0.786049823188457,1.3515247676185,0.245953197879891,1,1.1430687223209,0.263870328923481,1.97997621088592,11
377,B4_K06_I01-03-04-05-06-09,Branch4,6,5,3,1.84531825637808,1,0,0.944196428571429,-28.4972444349406,-23.1179690298506,0.913711253336589,23.1772742767713,-7.91789594235163,0.291708624080775,0.719934952035833,49.8828504185668,-3.18086572381798,0.473734682321147,0.884109341230865,27.5219605193003,-6.70716205514757,0.329185958675836,0.941445058143146,17.9873574168257,-9.45830357977653,0.241823673031411,4,10.2111078968385,11,6,1.20541834709008,0.713498157729556,1.73969846887239,0.182173227264414,4,1.1258001228126,0.768780871937628,1.36156123594238,0.243415163013628,1,1.16171658738427,0.263387756927651,1.96141503998196,11
378,B4_K06_I01-03-04-05-07-08,Branch4,6,6,3,1.63299316185545,1,0,0.945684523809524,-28.4055739404604,-23.4555072852204,0.929543599427979,21.0172169964317,-8.80718467830823,0.283139247804492,0.747271477258307,47.5413929578831,-3.55342914262041,0.473162997522211,0.899261405760382,26.7855749822749,-7.28187283338957,0.32774891676062,0.970182378487149,14.9395289324051,-12.4659441755645,0.175190086924523,4,10.2141512036204,11,6,1.2046146274071,0.724201052889251,1.7264456536567,0.189870692379225,4,1.10066107202722,0.765494329411464,1.35316670512812,0.250026529102782,1,1.15548791958597,0.26869309643415,1.96579887523076,11
379,B4_K06_I01-03-04-05-07-09,Branch4,6,5,3,1.659917819227,1,0,0.95014880952381,-28.3663948929538,-23.6226956267131,0.928385103599154,22.0931851584748,-8.66576516247566,0.26330047796771,0.763120123790232,45.5095902393874,-3.811789590333,0.458538110903642,0.905426773217844,24.8797414197993,-7.50340520165511,0.309928358549543,0.955580715637444,15.9697790682214,-10.7050771658651,0.229571823341978,4,10.2214905242274,11,6,1.21125994259767,0.725953355419812,1.75107921647114,0.190276085501827,4,1.12104623182654,0.777320816153515,1.3683393388866,0.250227546565398,1,1.16337138295315,0.269960751083343,1.95846394026219,11
380,B4_K06_I01-03-04-05-08-09,Branch4,6,5,3,2.25003971118362,1,0,0.933779761904762,-28.3520652009277,-22.8362385671545,0.890984685511526,27.3094062483583,-6.90130738029427,0.302283985031642,0.719570580315172,51.1053346474069,-3.18205085170319,0.483741922355882,0.856854119426354,32.3963271321309,-5.7558356761194,0.326714638441759,0.92655130199016,23.0606436262927,-8.51369682765521,0.256233889989737,4,10.1786437973772,11,6,1.23445184649874,0.712060553942608,1.82686297737193,0.21441249225756,4,1.1707970171498,0.784957291522217,1.48091660185446,0.273983849330706,1,1.17710636236877,0.284554620713818,1.94464532997403,11
381,B4_K06_I01-03-04-06-07-08,Branch4,6,6,3,1.62089605899677,1,0,0.956845238095238,-28.5083790886567,-23.4796703605727,0.929702068988773,19.5188347616495,-8.83516109693437,0.284979361065317,0.74847249697679,46.6589736921383,-3.56755905333706,0.457650137850424,0.898195322376907,23.59581660603,-7.19063502903309,0.34482844038718,0.975995627434211,12.0624817888611,-13.2561001677999,0.177931649466618,4,10.127772368376,11,6,1.19402402798852,0.712779754703569,1.7237732493739,0.187198288793855,4,1.09793437926307,0.742887826068071,1.34693009140823,0.248566571278037,1,1.15059953283362,0.266031022485289,1.97165642633974,11
382,B4_K06_I01-03-04-06-07-09,Branch4,6,5,3,1.4541447024803,1,0,0.954613095238095,-28.4400040057332,-23.835115723391,0.925428207633262,20.2378140353576,-8.5700881303454,0.280893934019892,0.754330605771945,45.3694251990848,-3.65617797089492,0.463069171981904,0.902006757211486,25.1009567804392,-7.3979484961527,0.312166991992655,0.960429912729628,15.4244001414693,-11.156618316806,0.213573124093402,4,10.3384533657846,11,6,1.21095526704901,0.726884246427546,1.72797016664571,0.171584656687173,4,1.13248960092182,0.768815193431335,1.36243805430079,0.24435967789792,1,1.16818526437694,0.263435891703429,1.95374327180004,11
383,B4_K06_I01-03-04-06-08-09,Branch4,6,5,3,1.75792179601342,1,0,0.953869047619048,-28.5252457231735,-23.5252149865857,0.918881730965896,21.623855667321,-8.15141726313215,0.268604712400339,0.746966116563994,49.5574742975899,-3.54550882904748,0.469625209926239,0.897946485763227,25.9001486954016,-7.1965883630321,0.312500099463388,0.956964226515911,17.4413904452409,-10.7477869685617,0.211956741072852,4,10.2528632022961,11,6,1.21036236014818,0.725178967682079,1.74186966424593,0.180728060637695,4,1.13342417263032,0.788913014841197,1.36438390071453,0.241405262249062,1,1.16441058592688,0.263094804563011,1.95837592310254,11
384,B4_K06_I01-03-04-07-08-09,Branch4,6,5,3,2.17389700605903,1,0,0.944196428571429,-28.466814220364,-22.7118021608967,0.90015063689946,22.6498954878407,-7.29446657982502,0.309729736059412,0.739872698611636,46.6654308859812,-3.45189924292204,0.484179323486817,0.877449475193485,28.1637990432253,-6.42218050846668,0.344947588696067,0.935697029817345,21.3046271193615,-9.0649684166881,0.263118799396929,4,10.2366535653992,11,6,1.2219507238774,0.700161219821165,1.73997275543487,0.198710366425131,4,1.11158056861775,0.734848270763186,1.37852883395694,0.259616369647491,1,1.1707799931241,0.273999650268856,1.94878507176936,11
385,B4_K06_I01-03-05-06-07-08,Branch4,6,6,3,1.64038820320221,1,0,0.956845238095238,-28.6170338435026,-23.2952316190648,0.931086237491558,20.1835477245124,-8.95155701485197,0.265976496602487,0.766772473672231,48.197095102639,-3.85076088792812,0.463536366413096,0.908443361940187,23.698358277204,-7.63930809468392,0.312644800718933,0.975127478908568,12.6620677015718,-13.1723391298651,0.155087279343759,4,10.1048826368685,11,6,1.19170204330252,0.725178967682079,1.73432160254155,0.185507620434917,4,1.11076116656292,0.783747076242442,1.34906396432099,0.245132536692151,1,1.14466592164416,0.265652478851987,1.97847213765303,11
386,B4_K06_I01-03-05-06-07-09,Branch4,6,5,3,1.659917819227,1,0,0.953125,-28.6303929533059,-23.3305180379178,0.926108358276893,21.8935492103735,-8.59167272519225,0.260236121795506,0.780128063047864,46.7339884149608,-4.07747093063263,0.44889420851719,0.905331868705028,25.2533246365336,-7.53240389727941,0.301257480082574,0.958145357079836,15.8011527290927,-10.9230849863946,0.199487095576116,4,10.2214905242274,11,6,1.20787553372498,0.725178967682079,1.7588934526182,0.172464945299941,4,1.15626129235988,0.786602833021082,1.37719292252714,0.246366272293394,1,1.16806879925884,0.263935636865308,1.95502017025606,11
387,B4_K06_I01-03-05-06-08-09,Branch4,6,5,3,1.74797652248497,1,0,0.953125,-28.6439687806587,-23.3862975167821,0.921463164731013,21.6012208136554,-8.33198904750323,0.280126406379312,0.745856659392554,48.6005117014436,-3.52937225967406,0.461658515595219,0.902276002171807,26.6429760134786,-7.37260831399781,0.305183731573081,0.957205602592083,16.8237126745551,-10.7723103071659,0.200033429366698,4,10.0950575471192,11,6,1.20344133059569,0.72410334498323,1.77246569418449,0.18572102798349,4,1.15286131875164,0.80125191659828,1.38052655932675,0.24319070811876,1,1.15684681854542,0.264365140832853,1.96741696959943,11
388,B4_K06_I01-03-05-07-08-09,Branch4,6,5,3,1.86338873475906,1,0,0.950892857142857,-28.5494431427155,-23.3268575411411,0.928642644365469,21.4462463765427,-8.69434113176374,0.269463909314863,0.758788271670635,49.4214252009052,-3.72697488402286,0.467799940406956,0.906214838873724,25.5140831473416,-7.53318197392951,0.318067864194614,0.958006959477606,16.930341408578,-10.8960893786877,0.224888812849757,4,10.2953158287164,11,6,1.21695365549566,0.724562007141145,1.73930481609013,0.191785102629546,4,1.12114817691062,0.798001007738702,1.37325389061323,0.247186430301581,1,1.16175992423926,0.267731849501552,1.96033862153757,11
389,B4_K06_I01-03-06-07-08-09,Branch4,6,5,3,2.12819430326551,1,0,0.947916666666667,-28.4452613164977,-23.092321464756,0.916254443255375,23.0156408645007,-7.96084944819524,0.302668265634637,0.754094699825286,48.0429645736158,-3.65179100564779,0.454264307298165,0.894136796663194,25.3452985888243,-7.0030087939128,0.321483080586499,0.944121191045587,18.5463393150617,-9.64672401916175,0.241148850952585,4,10.1048826368685,11,6,1.1921586095234,0.725953355419812,1.73432160254155,0.18682212880712,4,1.10670600339495,0.775006706343375,1.34906396432099,0.247156347930234,1,1.14655381406207,0.266696758322893,1.97621247818462,11
390,B4_K06_I01-04-05-06-07-08,Branch4,6,6,3,2.03964463712676,1,0,0.939732142857143,-28.5177863262914,-22.4455667921733,0.918378837703567,21.5499275309555,-8.20532614614428,0.308596210432165,0.737217890930585,45.8142879052723,-3.40553851976412,0.472851014194494,0.877525879058551,24.9995669543353,-6.43672274322625,0.347060946862643,0.952842420282927,16.714311128363,-10.4746613811371,0.222724791316213,4,10.3822635584267,11,6,1.21661192442025,0.725953355419812,1.72518295850029,0.178552826186652,4,1.12136168073548,0.779680924327441,1.35727486803999,0.244921347241158,1,1.16685137799764,0.266360855914781,1.95460470122525,11
391,B4_K06_I01-04-05-06-07-09,Branch4,6,5,3,1.84531825637808,1,0,0.941964285714286,-28.4286241556899,-23.126173800529,0.91472509253032,22.1067242634218,-7.91381251331509,0.289232045666816,0.74860491926149,45.5153355737555,-3.56983125009134,0.463409588343286,0.886173029869464,27.1877620641643,-6.72640564170074,0.320419580064157,0.941782054706856,18.8402239618262,-9.51224304370474,0.255192761351352,4,10.4337509764583,11,6,1.21836588364243,0.727838663664376,1.73450209252617,0.167208585174544,4,1.15007781769228,0.791271961599269,1.36578547680632,0.246830582765963,1,1.17176435621076,0.264355649867577,1.95054852502347,11
