MethodIndex,MethodId,Branch,Estimator,StateCount,UniquePhaseCount,ObservationIndices,PhaseSetDeg,ResponseRecoverable,LocationIndex,Location,DoaValid,FailureReason,AzimuthDeg,ElevationDeg,Ux,Uy,Uz,AngularErrorDeg,PeakScore,FrequencyCount,ValidFraction
257,B4_K05_I01-03-04-07-09,Branch4,PowerREV,5,4,1/3/4/7/9,0/90/135/270/360,1,3,Location3,1,,95.743782785421,2.29244277595588,-0.1,0.994183081730925,0.0399999999999999,8.16867893876482,0.774370560309203,21,1
257,B4_K05_I01-03-04-07-09,Branch4,PowerREV,5,4,1/3/4/7/9,0/90/135/270/360,1,4,Location4,1,,69.0416655384098,1.86244079953198,0.3575,0.933347470131033,0.0324999999999999,5.15698973655785,0.647585227586423,21,0.949404761904762
258,B4_K05_I01-03-04-08-09,Branch4,PowerREV,5,4,1/3/4/8/9,0/90/135/315/360,1,1,Location1,1,,122.504467112459,-9.49723446851704,-0.53,0.831790237980706,-0.165,11.8669047856171,0.513267622121737,21,0.866071428571429
258,B4_K05_I01-03-04-08-09,Branch4,PowerREV,5,4,1/3/4/8/9,0/90/135/315/360,1,2,Location2,1,,143.946339648551,-5.3074466746303,-0.805,0.58601941094131,-0.0925,17.0042954972734,0.219915881308911,21,0.828869047619048
258,B4_K05_I01-03-04-08-09,Branch4,PowerREV,5,4,1/3/4/8/9,0/90/135/315/360,1,3,Location3,1,,95.7443781502486,2.43580428350657,-0.1,0.99407934793959,0.0424999999999999,8.27165546653221,0.729143600035515,21,1
258,B4_K05_I01-03-04-08-09,Branch4,PowerREV,5,4,1/3/4/8/9,0/90/135/315/360,1,4,Location4,1,,69.1983238133349,1.57583259975216,0.355,0.934461743465189,0.0274999999999999,4.8876061952048,0.558570437030594,21,0.919642857142857
259,B4_K05_I01-03-05-06-07,Branch4,PowerREV,5,5,1/3/5/6/7,0/90/180/225/270,1,1,Location1,1,,122.676838799508,-9.49723446851704,-0.5325,0.830191995866017,-0.165,12.0118530834737,0.578591214892461,21,0.897321428571429
259,B4_K05_I01-03-05-06-07,Branch4,PowerREV,5,5,1/3/5/6/7,0/90/180/225/270,1,2,Location2,1,,143.650337278282,-4.87602486961296,-0.8025,0.590566465353393,-0.085,16.6556883643547,0.291957027515292,21,0.927083333333333
259,B4_K05_I01-03-05-06-07,Branch4,PowerREV,5,5,1/3/5/6/7,0/90/180/225/270,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.769430895584388,21,1
259,B4_K05_I01-03-05-06-07,Branch4,PowerREV,5,5,1/3/5/6/7,0/90/180/225/270,1,4,Location4,1,,68.8898479495434,1.71913132087781,0.36,0.932469838654313,0.0299999999999999,5.00357370735474,0.632175610205868,21,0.959821428571429
260,B4_K05_I01-03-05-06-08,Branch4,PowerREV,5,5,1/3/5/6/8,0/90/180/225/315,1,1,Location1,1,,122.616561332612,-8.91679625299095,-0.5325,0.83211702902897,-0.155,11.6687104629037,0.56980517149877,21,0.895833333333333
260,B4_K05_I01-03-05-06-08,Branch4,PowerREV,5,5,1/3/5/6/8,0/90/180/225/315,1,2,Location2,1,,143.946339648551,-5.3074466746303,-0.805,0.58601941094131,-0.0925,17.0042954972734,0.290434495803891,21,0.936011904761905
260,B4_K05_I01-03-05-06-08,Branch4,PowerREV,5,5,1/3/5/6/8,0/90/180/225/315,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.76228097161236,21,1
260,B4_K05_I01-03-05-06-08,Branch4,PowerREV,5,5,1/3/5/6/8,0/90/180/225/315,1,4,Location4,1,,69.0449601404304,1.57583259975216,0.3575,0.933508168148517,0.0274999999999999,4.87170832758958,0.630112901135832,21,0.964285714285714
261,B4_K05_I01-03-05-06-09,Branch4,PowerREV,5,4,1/3/5/6/9,0/90/180/225/360,1,1,Location1,1,,122.774339673063,-8.7718331196937,-0.535,0.830974578431856,-0.1525,11.736409343889,0.550927282409533,21,0.897321428571429
261,B4_K05_I01-03-05-06-09,Branch4,PowerREV,5,4,1/3/5/6/9,0/90/180/225/360,1,2,Location2,1,,143.702623124417,-5.3074466746303,-0.8025,0.589438291935636,-0.0925,16.7641002986764,0.280602498433169,21,0.901785714285714
261,B4_K05_I01-03-05-06-09,Branch4,PowerREV,5,4,1/3/5/6/9,0/90/180/225/360,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.755658842929964,21,1
261,B4_K05_I01-03-05-06-09,Branch4,PowerREV,5,4,1/3/5/6/9,0/90/180/225/360,1,4,Location4,1,,69.0464010394974,1.4325437375665,0.3575,0.933578464833032,0.0249999999999999,4.72912490366468,0.625890426740578,21,0.958333333333333
262,B4_K05_I01-03-05-07-08,Branch4,PowerREV,5,5,1/3/5/7/8,0/90/180/270/315,1,1,Location1,1,,122.818688285915,-9.2068962213459,-0.535,0.829563138043151,-0.16,11.9850090552187,0.583192030286219,21,0.897321428571429
262,B4_K05_I01-03-05-07-08,Branch4,PowerREV,5,5,1/3/5/7/8,0/90/180/270/315,1,2,Location2,1,,143.928240120886,-5.16360709084638,-0.805,0.586408560646926,-0.09,16.9666819329403,0.289261065241189,21,0.919642857142857
262,B4_K05_I01-03-05-07-08,Branch4,PowerREV,5,5,1/3/5/7/8,0/90/180/270/315,1,3,Location3,1,,95.8878786990507,2.29244277595588,-0.1025,0.993928443098395,0.0399999999999999,8.27053568153326,0.768683272473339,21,1
262,B4_K05_I01-03-05-07-08,Branch4,PowerREV,5,5,1/3/5/7/8,0/90/180/270/315,1,4,Location4,1,,68.8914390956087,1.57583259975216,0.36,0.932546915709875,0.0274999999999999,4.86058692263444,0.651097136711183,21,0.958333333333333
263,B4_K05_I01-03-05-07-09,Branch4,PowerREV,5,4,1/3/5/7/9,0/90/180/270/360,1,1,Location1,1,,123.006924797102,-9.35203505756315,-0.5375,0.827458458171768,-0.1625,12.2183531178971,0.595099285226233,21,0.90327380952381
263,B4_K05_I01-03-05-07-09,Branch4,PowerREV,5,4,1/3/5/7/9,0/90/180/270/360,1,2,Location2,1,,143.928240120886,-5.16360709084638,-0.805,0.586408560646926,-0.09,16.9666819329403,0.295730951846074,21,0.922619047619048
263,B4_K05_I01-03-05-07-09,Branch4,PowerREV,5,4,1/3/5/7/9,0/90/180/270/360,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.772823403963477,21,1
263,B4_K05_I01-03-05-07-09,Branch4,PowerREV,5,4,1/3/5/7/9,0/90/180/270/360,1,4,Location4,1,,68.8914390956087,1.57583259975216,0.36,0.932546915709875,0.0274999999999999,4.86058692263444,0.652705760264583,21,0.959821428571429
264,B4_K05_I01-03-05-08-09,Branch4,PowerREV,5,4,1/3/5/8/9,0/90/180/315/360,1,1,Location1,1,,122.803648507146,-9.06181695393534,-0.535,0.830041414629415,-0.1575,11.9007118142778,0.555976102257783,21,0.90625
264,B4_K05_I01-03-05-08-09,Branch4,PowerREV,5,4,1/3/5/8/9,0/90/180/315/360,1,2,Location2,1,,144.538188871098,-6.0271665601311,-0.81,0.576953204341565,-0.105,17.6996056457791,0.247836073139005,21,0.892857142857143
264,B4_K05_I01-03-05-08-09,Branch4,PowerREV,5,4,1/3/5/8/9,0/90/180/315/360,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.750937581826712,21,1
264,B4_K05_I01-03-05-08-09,Branch4,PowerREV,5,4,1/3/5/8/9,0/90/180/315/360,1,4,Location4,1,,69.0477044535588,1.28926383628796,0.3575,0.933642062034482,0.0224999999999999,4.58658178583189,0.621253456892907,21,0.959821428571429
265,B4_K05_I01-03-06-07-08,Branch4,PowerREV,5,5,1/3/6/7/8,0/90/225/270/315,1,1,Location1,1,,122.631246389304,-9.06181695393534,-0.5325,0.831647461368097,-0.1575,11.7523866633935,0.603337902613658,21,0.888392857142857
265,B4_K05_I01-03-06-07-08,Branch4,PowerREV,5,5,1/3/6/7/8,0/90/225/270/315,1,2,Location2,1,,143.392216961646,-4.73228037895821,-0.8,0.594301060069726,-0.0825,16.3834900282326,0.276864977846993,21,0.925595238095238
265,B4_K05_I01-03-06-07-08,Branch4,PowerREV,5,5,1/3/6/7/8,0/90/225/270/315,1,3,Location3,1,,95.8878786990507,2.29244277595588,-0.1025,0.993928443098395,0.0399999999999999,8.27053568153326,0.762039325823559,21,1
265,B4_K05_I01-03-06-07-08,Branch4,PowerREV,5,5,1/3/6/7/8,0/90/225/270/315,1,4,Location4,1,,69.0433816711824,1.71913132087781,0.3575,0.933431170467325,0.0299999999999999,5.01433039477221,0.627942078435832,21,0.953869047619048
266,B4_K05_I01-03-06-07-09,Branch4,PowerREV,5,4,1/3/6/7/9,0/90/225/270/360,1,1,Location1,1,,122.833986348658,-9.35203505756315,-0.535,0.82907704708308,-0.1625,12.0707025089191,0.599072943834551,21,0.894345238095238
266,B4_K05_I01-03-06-07-09,Branch4,PowerREV,5,4,1/3/6/7/9,0/90/225/270/360,1,2,Location2,1,,143.587720428338,-4.30122230467036,-0.8025,0.591919546898056,-0.075,16.5343249680969,0.295828277376912,21,0.921130952380952
266,B4_K05_I01-03-06-07-09,Branch4,PowerREV,5,4,1/3/6/7/9,0/90/225/270/360,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.766773399320011,21,1
266,B4_K05_I01-03-06-07-09,Branch4,PowerREV,5,4,1/3/6/7/9,0/90/225/270/360,1,4,Location4,1,,68.8898479495434,1.71913132087781,0.36,0.932469838654313,0.0299999999999999,5.00357370735474,0.641289735842833,21,0.959821428571429
267,B4_K05_I01-03-06-08-09,Branch4,PowerREV,5,4,1/3/6/8/9,0/90/225/315/360,1,1,Location1,1,,122.631246389304,-9.06181695393534,-0.5325,0.831647461368097,-0.1575,11.7523866633935,0.585077260674814,21,0.900297619047619
267,B4_K05_I01-03-06-08-09,Branch4,PowerREV,5,4,1/3/6/8/9,0/90/225/315/360,1,2,Location2,1,,144.138257942844,-4.87602486961296,-0.8075,0.58371118714652,-0.085,17.1384751886569,0.288812242325772,21,0.924107142857143
267,B4_K05_I01-03-06-08-09,Branch4,PowerREV,5,4,1/3/6/8/9,0/90/225/315/360,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.759627671351106,21,1
267,B4_K05_I01-03-06-08-09,Branch4,PowerREV,5,4,1/3/6/8/9,0/90/225/315/360,1,4,Location4,1,,69.0449601404304,1.57583259975216,0.3575,0.933508168148517,0.0274999999999999,4.87170832758958,0.631068463747959,21,0.958333333333333
268,B4_K05_I01-03-07-08-09,Branch4,PowerREV,5,4,1/3/7/8/9,0/90/270/315/360,1,1,Location1,1,,123.006924797102,-9.35203505756315,-0.5375,0.827458458171768,-0.1625,12.2183531178971,0.564075318756427,21,0.880952380952381
268,B4_K05_I01-03-07-08-09,Branch4,PowerREV,5,4,1/3/7/8/9,0/90/270/315/360,1,2,Location2,1,,143.946339648551,-5.3074466746303,-0.805,0.58601941094131,-0.0925,17.0042954972734,0.276288633952245,21,0.869047619047619
268,B4_K05_I01-03-07-08-09,Branch4,PowerREV,5,4,1/3/7/8/9,0/90/270/315/360,1,3,Location3,1,,95.8878786990507,2.29244277595588,-0.1025,0.993928443098395,0.0399999999999999,8.27053568153326,0.750792380114056,21,1
268,B4_K05_I01-03-07-08-09,Branch4,PowerREV,5,4,1/3/7/8/9,0/90/270/315/360,1,4,Location4,1,,69.0416655384098,1.86244079953198,0.3575,0.933347470131033,0.0324999999999999,5.15698973655785,0.61888779116362,21,0.943452380952381
269,B4_K05_I01-04-05-06-07,Branch4,PowerREV,5,5,1/4/5/6/7,0/135/180/225/270,1,1,Location1,1,,123.195967581782,-9.49723446851704,-0.54,0.82533326602046,-0.165,12.452420828803,0.569287056489352,21,0.913690476190476
269,B4_K05_I01-04-05-06-07,Branch4,PowerREV,5,5,1/4/5/6/7,0/135/180/225/270,1,2,Location2,1,,143.877027170779,-4.73228037895821,-0.805,0.587510638201556,-0.0825,16.8636420220125,0.259745843095049,21,0.897321428571429
269,B4_K05_I01-04-05-06-07,Branch4,PowerREV,5,5,1/4/5/6/7,0/135/180/225/270,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.77029298902838,21,1
269,B4_K05_I01-04-05-06-07,Branch4,PowerREV,5,5,1/4/5/6/7,0/135/180/225/270,1,4,Location4,1,,68.886249246736,2.00576193490982,0.36,0.93229555399562,0.0349999999999999,5.28961108043064,0.601024319763958,21,0.959821428571429
270,B4_K05_I01-04-05-06-08,Branch4,PowerREV,5,5,1/4/5/6/8,0/135/180/225/315,1,1,Location1,1,,122.991525201423,-9.2068962213459,-0.5375,0.827945499414062,-0.16,12.1334478650566,0.568107861856888,21,0.90327380952381
270,B4_K05_I01-04-05-06-08,Branch4,PowerREV,5,5,1/4/5/6/8,0/135/180/225/315,1,2,Location2,1,,143.684684393117,-5.16360709084638,-0.8025,0.589825185966147,-0.09,16.7263201816587,0.26235633319413,21,0.897321428571429
270,B4_K05_I01-04-05-06-08,Branch4,PowerREV,5,5,1/4/5/6/8,0/135/180/225/315,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.755354011931961,21,1
270,B4_K05_I01-04-05-06-08,Branch4,PowerREV,5,5,1/4/5/6/8,0/135/180/225/315,1,4,Location4,1,,68.8898479495434,1.71913132087781,0.36,0.932469838654313,0.0299999999999999,5.00357370735474,0.590663657799416,21,0.961309523809524
271,B4_K05_I01-04-05-06-09,Branch4,PowerREV,5,4,1/4/5/6/9,0/135/180/225/360,1,1,Location1,1,,123.195967581782,-9.49723446851704,-0.54,0.82533326602046,-0.165,12.452420828803,0.51417978160678,21,0.898809523809524
271,B4_K05_I01-04-05-06-09,Branch4,PowerREV,5,4,1/4/5/6/9,0/135/180/225/360,1,2,Location2,1,,144.582525669319,-4.44488001787759,-0.8125,0.577786725358068,-0.0775,17.5350065044706,0.248559693719449,21,0.885416666666667
271,B4_K05_I01-04-05-06-09,Branch4,PowerREV,5,4,1/4/5/6/9,0/135/180/225/360,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.75408504353232,21,1
271,B4_K05_I01-04-05-06-09,Branch4,PowerREV,5,4,1/4/5/6/9,0/135/180/225/360,1,4,Location4,1,,68.8898479495434,1.71913132087781,0.36,0.932469838654313,0.0299999999999999,5.00357370735474,0.575853254129535,21,0.949404761904762
272,B4_K05_I01-04-05-07-08,Branch4,PowerREV,5,5,1/4/5/7/8,0/135/180/270/315,1,1,Location1,1,,123.038508373149,-9.64249546379557,-0.5375,0.826460827867843,-0.1675,12.3922485773178,0.565488600381473,21,0.885416666666667
272,B4_K05_I01-04-05-07-08,Branch4,PowerREV,5,5,1/4/5/7/8,0/135/180/270/315,1,2,Location2,1,,143.442529225153,-5.16360709084638,-0.8,0.593211597998556,-0.09,16.4874154723043,0.280764965363386,21,0.885416666666667
272,B4_K05_I01-04-05-07-08,Branch4,PowerREV,5,5,1/4/5/7/8,0/135/180/270/315,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.764488692288913,21,1
272,B4_K05_I01-04-05-07-08,Branch4,PowerREV,5,5,1/4/5/7/8,0/135/180/270/315,1,4,Location4,1,,69.0416655384098,1.86244079953198,0.3575,0.933347470131033,0.0324999999999999,5.15698973655785,0.611057470946853,21,0.949404761904762
273,B4_K05_I01-04-05-07-09,Branch4,PowerREV,5,4,1/4/5/7/9,0/135/180/270/360,1,1,Location1,1,,123.228289783094,-9.78781905671397,-0.54,0.824317899842045,-0.17,12.6274334821224,0.579292816445793,21,0.891369047619048
273,B4_K05_I01-04-05-07-09,Branch4,PowerREV,5,4,1/4/5/7/9,0/135/180/270/360,1,2,Location2,1,,143.893585517872,-4.87602486961296,-0.805,0.587154153523587,-0.085,16.8963485690724,0.296610240043247,21,0.888392857142857
273,B4_K05_I01-04-05-07-09,Branch4,PowerREV,5,4,1/4/5/7/9,0/135/180/270/360,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.774432359157934,21,1
273,B4_K05_I01-04-05-07-09,Branch4,PowerREV,5,4,1/4/5/7/9,0/135/180/270/360,1,4,Location4,1,,68.888118034059,1.86244079953198,0.36,0.932386052019227,0.0324999999999999,5.14658169849668,0.641257085362969,21,0.952380952380952
274,B4_K05_I01-04-05-08-09,Branch4,PowerREV,5,4,1/4/5/8/9,0/135/180/315/360,1,1,Location1,1,,123.022585491893,-9.49723446851704,-0.5375,0.826963572353704,-0.165,12.3046281920336,0.526644526055004,21,0.866071428571429
274,B4_K05_I01-04-05-08-09,Branch4,PowerREV,5,4,1/4/5/8/9,0/135/180/315/360,1,2,Location2,1,,144.787218188963,-6.0271665601311,-0.8125,0.573427196773924,-0.105,17.9435236827404,0.231820377081891,21,0.842261904761905
274,B4_K05_I01-04-05-08-09,Branch4,PowerREV,5,4,1/4/5/8/9,0/135/180/315/360,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.728585873342943,21,1
274,B4_K05_I01-04-05-08-09,Branch4,PowerREV,5,4,1/4/5/8/9,0/135/180/315/360,1,4,Location4,1,,69.0433816711824,1.71913132087781,0.3575,0.933431170467325,0.0299999999999999,5.01433039477221,0.559632698859454,21,0.943452380952381
275,B4_K05_I01-04-06-07-08,Branch4,PowerREV,5,5,1/4/6/7/8,0/135/225/270/315,1,1,Location1,1,,123.022585491893,-9.49723446851704,-0.5375,0.826963572353704,-0.165,12.3046281920336,0.588096918138439,21,0.90327380952381
275,B4_K05_I01-04-06-07-08,Branch4,PowerREV,5,5,1/4/6/7/8,0/135/225/270/315,1,2,Location2,1,,143.702623124417,-5.3074466746303,-0.8025,0.589438291935636,-0.0925,16.7641002986764,0.27390448964844,21,0.915178571428571
275,B4_K05_I01-04-06-07-08,Branch4,PowerREV,5,5,1/4/6/7/8,0/135/225/270/315,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.768346480386036,21,1
275,B4_K05_I01-04-06-07-08,Branch4,PowerREV,5,5,1/4/6/7/8,0/135/225/270/315,1,4,Location4,1,,68.886249246736,2.00576193490982,0.36,0.93229555399562,0.0349999999999999,5.28961108043064,0.606626042425743,21,0.956845238095238
276,B4_K05_I01-04-06-07-09,Branch4,PowerREV,5,4,1/4/6/7/9,0/135/225/270/360,1,1,Location1,1,,123.038508373149,-9.64249546379557,-0.5375,0.826460827867843,-0.1675,12.3922485773178,0.598066569506802,21,0.912202380952381
276,B4_K05_I01-04-06-07-09,Branch4,PowerREV,5,4,1/4/6/7/9,0/135/225/270/360,1,2,Location2,1,,143.633925674789,-4.73228037895821,-0.8025,0.590920891490561,-0.0825,16.6228504728193,0.299241014364311,21,0.907738095238095
276,B4_K05_I01-04-06-07-09,Branch4,PowerREV,5,4,1/4/6/7/9,0/135/225/270/360,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.777655485167702,21,1
276,B4_K05_I01-04-06-07-09,Branch4,PowerREV,5,4,1/4/6/7/9,0/135/225/270/360,1,4,Location4,1,,68.886249246736,2.00576193490982,0.36,0.93229555399562,0.0349999999999999,5.28961108043064,0.632784775734655,21,0.956845238095238
277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,1,Location1,1,,123.022585491893,-9.49723446851704,-0.5375,0.826963572353704,-0.165,12.3046281920336,0.575518591210149,21,0.90625
277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,2,Location2,1,,143.667256322953,-5.01980013167812,-0.8025,0.590201236867562,-0.0875,16.6901805169901,0.278822375080926,21,0.910714285714286
277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.760799748524167,21,1
277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,4,Location4,1,,68.888118034059,1.86244079953198,0.36,0.932386052019227,0.0324999999999999,5.14658169849668,0.602395641859318,21,0.958333333333333
278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,1,Location1,1,,123.054694549299,-9.78781905671397,-0.5375,0.825950210363797,-0.17,12.481190090667,0.591407850510835,21,0.888392857142857
278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,2,Location2,1,,143.478598310913,-5.45131981241778,-0.8,0.592431430631427,-0.095,16.5649723325997,0.303520102664871,21,0.901785714285714
278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.76982806422249,21,1
278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,4,Location4,1,,69.0378198679816,2.14909562686401,0.3575,0.933159954134338,0.0374999999999999,5.44241601050701,0.629373360215828,21,0.946428571428571
279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,1,Location1,1,,123.054694549299,-9.78781905671397,-0.5375,0.825950210363797,-0.17,12.4811900906669,0.538316175172309,21,0.883928571428571
279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,2,Location2,1,,143.361184830953,-4.44488001787759,-0.8,0.594973738916265,-0.0775,16.3225615992363,0.254782443870695,21,0.873511904761905
279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.7494653880865,21,1
279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,4,Location4,1,,69.1967579819565,1.71913132087781,0.355,0.934384824363067,0.0299999999999999,5.02973085550508,0.53094750613272,21,0.94047619047619
280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,1,Location1,1,,123.071145150082,-9.93320626438465,-0.5375,0.825431705230663,-0.1725,12.5714288909792,0.529456014150022,21,0.883928571428571
280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,2,Location2,1,,143.052829768696,-3.72685314248215,-0.7975,0.599807260709638,-0.0649999999999999,15.9612235330173,0.262841746028025,21,0.864583333333333
280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.757539673776767,21,1
280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,4,Location4,1,,69.0433816711824,1.71913132087781,0.3575,0.933431170467325,0.0299999999999999,5.01433039477221,0.561791691936946,21,0.94047619047619
281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,1,Location1,1,,122.991525201423,-9.2068962213459,-0.5375,0.827945499414062,-0.16,12.1334478650566,0.503601845402294,21,0.87797619047619
281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,2,Location2,1,,144.537752560941,-4.01398721805631,-0.8125,0.5787432505006,-0.07,17.4573866123367,0.227623735793807,21,0.84375
281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.724835496004209,21,1
281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,4,Location4,1,,69.0449601404304,1.57583259975216,0.3575,0.933508168148517,0.0274999999999999,4.87170832758958,0.53271425753215,21,0.922619047619048
282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,1,Location1,1,,123.054694549299,-9.78781905671397,-0.5375,0.825950210363797,-0.17,12.481190090667,0.548742001512986,21,0.886904761904762
282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,2,Location2,1,,143.877027170779,-4.73228037895821,-0.805,0.587510638201556,-0.0825,16.8636420220125,0.275514768915828,21,0.891369047619048
282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.7557766253336,21,1
282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,4,Location4,1,,68.8914390956087,1.57583259975216,0.36,0.932546915709875,0.0274999999999999,4.86058692263444,0.586031441479453,21,0.946428571428571
283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,1,Location1,1,,123.071145150082,-9.93320626438465,-0.5375,0.825431705230663,-0.1725,12.5714288909792,0.473915590410562,21,0.816964285714286
283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,2,Location2,1,,143.13624445179,-4.58856573578583,-0.7975,0.597991429704473,-0.08,16.1140955535098,0.20142624908203,21,0.793154761904762
283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,3,Location3,1,,95.8884891043574,2.43580428350657,-0.1025,0.993824682728297,0.0424999999999999,8.37227853953572,0.674642625020452,21,1
283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,4,Location4,1,,69.0398116405854,2.00576193490982,0.3575,0.933257065336234,0.0349999999999999,5.29968523915861,0.476140397488306,21,0.891369047619048
284,B4_K05_I02-03-04-05-06,Branch4,PowerREV,5,5,2/3/4/5/6,45/90/135/180/225,1,1,Location1,1,,122.976385638365,-9.06181695393534,-0.5375,0.828424709916357,-0.1575,12.0499372541413,0.516897652687165,21,0.873511904761905
284,B4_K05_I02-03-04-05-06,Branch4,PowerREV,5,5,2/3/4/5/6,45/90/135/180/225,1,2,Location2,1,,144.059857083325,-4.15759167720182,-0.8075,0.585395165678706,-0.0725,16.9919786918736,0.223183154599595,21,0.84672619047619
284,B4_K05_I02-03-04-05-06,Branch4,PowerREV,5,5,2/3/4/5/6,45/90/135/180/225,1,3,Location3,1,,95.8891367114247,2.57918105164837,-0.1025,0.993714622011773,0.0449999999999999,8.47525337559886,0.74125132340891,21,1
