PipelineIndex,MethodIndex,MethodId,Branch,Estimator,StateCount,UniquePhaseCount,ObservationIndices,PhaseSetDeg,ResponseRecoverable,StationCount,Stations,LocalizationValid,FailureReason,EstimatedX_M,EstimatedY_M,EstimatedZ_M,ErrorM,RmsRayDistanceM,GeometryConditionNumber,MinimumForwardRangeM,AllRaysForward
3036,276,B4_K05_I01-04-06-07-09,Branch4,PowerREV,5,4,1/4/6/7/9,0/135/225/270/360,1,4,L1-L2-L3-L4,1,,-0.26169269309692,1.94945134836777,1.55570926191353,1.17151091084265,0.267413483014206,4.3369859487619,1.95852901245961,1
3037,277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,2,L1-L2,1,,0.343137695677286,1.40626807021471,1.42657193268331,1.71990940768492,0.038482279855042,30.2371377375234,1.82242757967132,1
3038,277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,2,L1-L3,1,,-0.0819640887544939,1.85949222812785,1.5329315502984,1.23367417719922,0.264176357151174,15.3179872913332,1.84913785546866,1
3039,277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,2,L1-L4,1,,-0.27103262094283,2.25680026468082,1.494901436292,0.876188607494402,0.281563797491328,4.67493757047694,2.43589664212177,1
3040,277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,2,L2-L3,1,,-0.152005836139723,1.75051865060204,1.59066630051446,1.35112413850633,0.180541264890814,5.96677133098069,1.75062656093504,1
3041,277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,2,L2-L4,1,,-0.428591448613375,1.97152141451622,1.57016038571032,1.19983642874074,0.189635168822208,2.69742322991824,2.11563135918691,1
3042,277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,2,L3-L4,1,,-0.255169678696701,2.47170905882732,1.78904026818978,0.728655974721678,0.0128799180024768,18.3634752297918,2.48678513725061,1
3043,277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,3,L1-L2-L3,1,,-0.0399627433642111,1.73410914190333,1.48717221859034,1.35654030235125,0.225659889150362,8.87661198044121,1.71817854150502,1
3044,277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,3,L1-L2-L4,1,,-0.283021329030164,2.00085877982742,1.43525359225487,1.12717424007157,0.26505952429458,4.66035262901825,2.19100588166872,1
3045,277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,3,L1-L3-L4,1,,-0.263086021178801,2.40555651293647,1.76961876092048,0.781262707265407,0.330113814388387,15.1856546850423,2.42098584239287,1
3046,277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,3,L2-L3-L4,1,,-0.331326391055703,2.07303274695399,1.72063593904894,1.09209879991599,0.227577165103764,6.70783510882027,2.09534252489782,1
3047,277,B4_K05_I01-04-06-08-09,Branch4,PowerREV,5,4,1/4/6/8/9,0/135/225/315/360,1,4,L1-L2-L3-L4,1,,-0.262695303596002,1.95732206384044,1.5552976306084,1.16405582234916,0.267887243191597,4.32515284767747,1.96588421682048,1
3048,278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,2,L1-L2,1,,0.323925941562596,1.43228960422444,1.40781163975173,1.69157632569294,0.034624008630073,30.9927911920733,1.85721625070338,1
3049,278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,2,L1-L3,1,,-0.0781154890215084,1.8473741527519,1.52536134884343,1.24533699209864,0.267431031717492,15.234433839438,1.83697572618966,1
3050,278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,2,L1-L4,1,,-0.274300601145084,2.24962895904951,1.49416664457468,0.884023944411167,0.295195076447195,4.67521744135944,2.42643244050811,1
3051,278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,2,L2-L3,1,,-0.149626525658333,1.75901643191532,1.57661929758101,1.34155725649479,0.190931749322393,6.00123887028701,1.75867198638927,1
3052,278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,2,L2-L4,1,,-0.426677624630147,1.98116416173706,1.56222808967367,1.1897239371891,0.20880669419978,2.71470163490206,2.12398936085664,1
3053,278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,2,L3-L4,1,,-0.256640243751584,2.48831602732262,1.79320288017006,0.716837322291272,0.00320478631657291,18.5782778460895,2.50364163377341,1
3054,278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,3,L1-L2-L3,1,,-0.0414260951042789,1.74184561795904,1.47425871345725,1.34903631270796,0.229428049854762,8.89804557216218,1.72616633869994,1
3055,278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,3,L1-L2-L4,1,,-0.280638970459379,2.03166574618784,1.42642096580445,1.0973802890547,0.273941605165053,4.45044896670765,2.21823146880739,1
3056,278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,3,L1-L3-L4,1,,-0.259643021125498,2.46519725495407,1.78740255765616,0.735114412036257,0.35495504215899,17.5332119158199,2.48072689813314,1
3057,278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,3,L2-L3-L4,1,,-0.326983297324509,2.10770742069581,1.73082293467612,1.06070543284071,0.247834263195712,7.49182536473994,2.12994242135659,1
3058,278,B4_K05_I01-04-07-08-09,Branch4,PowerREV,5,4,1/4/7/8/9,0/135/270/315/360,1,4,L1-L2-L3-L4,1,,-0.256093143722801,1.96127816371063,1.54173614223945,1.15816172771651,0.275839975304866,4.44408100333456,1.96911498206842,1
3059,279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,2,L1-L2,1,,0.343923378271901,1.41432811276954,1.43442619803143,1.71185848926863,0.0574161820010136,30.5780870617765,1.82710785591896,1
3060,279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,2,L1-L3,1,,-0.0781154890215078,1.8473741527519,1.52536134884343,1.24533699209864,0.267431031717492,15.234433839438,1.83697572618966,1
3061,279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,2,L1-L4,1,,-0.279397551382617,2.26416153993379,1.48386572040199,0.871970451805148,0.287093943899155,4.7152334068302,2.43977802369188,1
3062,279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,2,L2-L3,1,,-0.160392700918652,1.78306284013151,1.6040324693159,1.3208456810033,0.163648648030158,6.06071326746341,1.7848384931684,1
3063,279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,2,L2-L4,1,,-0.433563263924201,2.00099120192258,1.58468644805148,1.17519745600398,0.17032976545847,2.73826099226537,2.14217144750892,1
3064,279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,2,L3-L4,1,,-0.258421664715077,2.50330801648368,1.78370942273024,0.701056543270481,0.0133333355426047,18.7797309465537,2.51832016635242,1
3065,279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,3,L1-L2-L3,1,,-0.0274905626579131,1.73967371363186,1.47617276360701,1.35081625245114,0.225590982776193,9.54911250225908,1.72266080162667,1
3066,279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,3,L1-L2-L4,1,,-0.311639545756772,1.96951860867998,1.44242633349038,1.16443655123382,0.267669007533017,6.89348714017587,2.15177905051229,1
3067,279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,3,L1-L3-L4,1,,-0.267207148955193,2.43068203422872,1.7640901122069,0.758843480440465,0.338395874452991,15.508565704743,2.44620936401742,1
3068,279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,3,L2-L3-L4,1,,-0.336877826776818,2.07987840254046,1.7121264598688,1.08573935491192,0.205635091306163,6.12723580913119,2.10250484530725,1
3069,279,B4_K05_I01-05-06-07-08,Branch4,PowerREV,5,5,1/5/6/7/8,0/180/225/270/315,1,4,L1-L2-L3-L4,1,,-0.27053282876917,1.96730701738926,1.55293547229195,1.15604053080851,0.265303318305736,4.33599047775945,1.97706264490728,1
3070,280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,2,L1-L2,1,,0.352876994075137,1.41419968484836,1.44927198507798,1.7133015498469,0.0772348243035237,30.7544118823319,1.81947694323508,1
3071,280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,2,L1-L3,1,,-0.0722450906257305,1.82985847949646,1.52582186036595,1.26247486045832,0.27215991466615,15.1028661833813,1.81837423279347,1
3072,280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,2,L1-L4,1,,-0.274754217694781,2.25423857918305,1.48112606644469,0.879967759656509,0.28984897782535,4.68551340916687,2.43226070464689,1
3073,280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,2,L2-L3,1,,-0.16802298187022,1.81428022611293,1.62616300883225,1.29290748652819,0.146995042664621,6.15112064634182,1.81722648015439,1
3074,280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,2,L2-L4,1,,-0.424268643280463,2.01997042913954,1.60704248712929,1.15603860585955,0.148371812773487,2.7503602895,2.16391359662221,1
3075,280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,2,L3-L4,1,,-0.256874894596857,2.48676065598135,1.78626306905773,0.715422226627429,0.0163382540650361,18.5650088650167,2.50179194009603,1
3076,280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,3,L1-L2-L3,1,,-0.035809686896577,1.75271443886415,1.49469113639759,1.33777546312182,0.225142237276272,9.49552909837238,1.73657956015526,1
3077,280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,3,L1-L2-L4,1,,-0.321703152306063,2.00342830645419,1.48151769802658,1.1333457367039,0.260896553092413,5.3743820955485,2.18137408303228,1
3078,280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,3,L1-L3-L4,1,,-0.266519733551455,2.40386701068412,1.76246921110809,0.781473821813368,0.339175686653955,14.8301021502623,2.41933718507742,1
3079,280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,3,L2-L3-L4,1,,-0.327836220025632,2.07087350301377,1.71171711134791,1.09129260020291,0.180570709926808,5.52295078411948,2.09243776284481,1
3080,280,B4_K05_I01-05-06-07-09,Branch4,PowerREV,5,4,1/5/6/7/9,0/180/225/270/360,1,4,L1-L2-L3-L4,1,,-0.277154728332487,1.98532409240261,1.57718805787612,1.14152599643716,0.261717032936292,4.23195242474755,1.99617740231123,1
3081,281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,2,L1-L2,1,,0.416815749829639,1.30099454944828,1.46878474044769,1.83718541901429,0.050830060654022,27.4298076451375,1.68908256290842,1
3082,281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,2,L1-L3,1,,-0.0883875067814854,1.87906348981101,1.53780731576393,1.21474646580635,0.258764829244359,15.4601679166508,1.86946391416815,1
3083,281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,2,L1-L4,1,,-0.276421976850253,2.27567446778798,1.49456073599703,0.859979515622949,0.269302610475196,4.7207403164298,2.45274026724306,1
3084,281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,2,L2-L3,1,,-0.155737322782701,1.70249715607726,1.61821453170634,1.40121123714726,0.149948524674308,5.8010845313044,1.70452904743944,1
3085,281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,2,L2-L4,1,,-0.457553893700337,1.93099673726155,1.59504306281166,1.24967088165938,0.152391761893153,2.65910700839946,2.06898939413124,1
3086,281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,2,L3-L4,1,,-0.256984526056407,2.48603194204842,1.78290072183715,0.714738609614888,0.019668678427185,18.5588094285698,2.50092773800529,1
3087,281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,3,L1-L2-L3,1,,-0.0116262354840575,1.66866658469414,1.50050501754912,1.4213810544183,0.221553850514986,9.0576911290368,1.65084279939984,1
3088,281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,3,L1-L2-L4,1,,-0.336242585384232,1.94557193016356,1.48745655802785,1.19286714314376,0.265234878470394,4.28721377705694,2.12300561959906,1
3089,281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,3,L1-L3-L4,1,,-0.267708920263407,2.39154060314855,1.75330888528696,0.789733490744827,0.311937722738867,13.9139650714623,2.40679793064848,1
3090,281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,3,L2-L3-L4,1,,-0.344722375186495,1.96976449555922,1.6922462697488,1.18773723087063,0.19082231254087,4.80682249328878,1.99281890675216,1
3091,281,B4_K05_I01-05-06-08-09,Branch4,PowerREV,5,4,1/5/6/8/9,0/180/225/315/360,1,4,L1-L2-L3-L4,1,,-0.277335893473744,1.91005298067916,1.57661522478394,1.21452050574773,0.264186482743563,4.16400920029553,1.92137218991438,1
3092,282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,2,L1-L2,1,,0.367267562631575,1.37277872489601,1.43369821718143,1.75730768411113,0.0481453307692967,29.3975134889045,1.78036638791551,1
3093,282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,2,L1-L3,1,,-0.0754950560658469,1.83977063110661,1.52816456228361,1.25282329995198,0.269516582743222,15.1748005486751,1.82866262582798,1
3094,282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,2,L1-L4,1,,-0.270944944439753,2.25474763767228,1.48176694271014,0.878288173704753,0.282647058937459,4.67357771727455,2.43499136614163,1
3095,282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,2,L2-L3,1,,-0.153519626257828,1.7398108372263,1.59856324491475,1.36245872016953,0.171878949836263,5.9279969795753,1.74049657619891,1
3096,282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,2,L2-L4,1,,-0.434933182659168,1.96266416528,1.57353022493441,1.21056170912547,0.175207072368372,2.68749469176705,2.10609754933455,1
3097,282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,2,L3-L4,1,,-0.255366765560601,2.47044299774654,1.78235570615814,0.727177976010166,0.0195076632792514,18.3524973839894,2.48524642995441,1
3098,282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,3,L1-L2-L3,1,,-0.0164044813036117,1.70377268472893,1.47423636944666,1.38656375304916,0.229730447340673,9.34131622845423,1.68503592535812,1
3099,282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,3,L1-L2-L4,1,,-0.303914093872698,1.93793486493437,1.43374775318777,1.19331773308533,0.270470659829591,6.2466417524473,2.12635917055967,1
3100,282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,3,L1-L3-L4,1,,-0.265598917324778,2.37863704039935,1.7537926775855,0.800618990763964,0.327835091441682,14.0237137716632,2.39378096702078,1
3101,282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,3,L2-L3-L4,1,,-0.329926854059375,2.03072784683444,1.70372132641196,1.12801223501191,0.210646602669239,5.78345756277438,2.0523989169555,1
3102,282,B4_K05_I01-05-07-08-09,Branch4,PowerREV,5,4,1/5/7/8/9,0/180/270/315/360,1,4,L1-L2-L3-L4,1,,-0.267455043793622,1.93967509620383,1.55193242406301,1.18214912824625,0.26889009815879,4.23129311054321,1.94868460612152,1
3103,283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,2,L1-L2,1,,0.327914834551827,1.43852806994359,1.42519753306512,1.68537327721278,0.0580235521152922,31.2780209694324,1.85712836734574,1
3104,283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,2,L1-L3,1,,-0.0748716322404023,1.83747736655319,1.52302012180496,1.25496957517654,0.270090324360516,15.1626462068614,1.8267080583165,1
3105,283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,2,L1-L4,1,,-0.27425411301855,2.24858329859098,1.48761871909756,0.885071002820915,0.29573975098892,4.67449417886558,2.42595206017137,1
3106,283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,2,L2-L3,1,,-0.160513553891892,1.79746297206712,1.59999629456409,1.30629852196468,0.168438136814703,6.10952657468201,1.79899054972336,1
3107,283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,2,L2-L4,1,,-0.422745253045945,2.00829375265492,1.58597568670052,1.16455732929808,0.180236853359717,2.74037724907839,2.15205705500642,1
3108,283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,2,L3-L4,1,,-0.256669961695157,2.48822018430643,1.78986045098158,0.715567954044912,0.00654040934687729,18.5765973663726,2.50340737546696,1
3109,283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,3,L1-L2-L3,1,,-0.0303361992543507,1.75127733716646,1.47045755993968,1.33939217883861,0.227606546450616,9.60637961781221,1.73424155069972,1
3110,283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,3,L1-L2-L4,1,,-0.293726953576469,2.00432525229263,1.4416885244737,1.12621730107685,0.267405698140065,5.1339855568707,2.18942741538692,1
3111,283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,3,L1-L3-L4,1,,-0.262110529453367,2.4483287874408,1.77928518918684,0.74729116920826,0.352810380099017,16.7725465508137,2.46387053020232,1
3112,283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,3,L2-L3-L4,1,,-0.325823473824723,2.10196250778787,1.72464604418863,1.06435185313957,0.214063973238765,6.7061487690055,2.1238515853541,1
3113,283,B4_K05_I01-06-07-08-09,Branch4,PowerREV,5,4,1/6/7/8/9,0/225/270/315/360,1,4,L1-L2-L3-L4,1,,-0.263558308351686,1.97323656939881,1.55128243116986,1.14858758028111,0.26776888555339,4.38096516715239,1.98217043746142,1
3114,284,B4_K05_I02-03-04-05-06,Branch4,PowerREV,5,5,2/3/4/5/6,45/90/135/180/225,1,2,L1-L2,1,,0.383286792680666,1.35183818501689,1.46089950723147,1.78034943453344,0.0482262580225484,28.7380354078254,1.75058955091246,1
3115,284,B4_K05_I02-03-04-05-06,Branch4,PowerREV,5,5,2/3/4/5/6,45/90/135/180/225,1,2,L1-L3,1,,-0.0915804230243726,1.88878762947106,1.54028595606273,1.20537176474686,0.256032384761795,15.5308439527421,1.87956574666317,1
3116,284,B4_K05_I02-03-04-05-06,Branch4,PowerREV,5,5,2/3/4/5/6,45/90/135/180/225,1,2,L1-L4,1,,-0.276464411716822,2.27665346067876,1.50117872281424,0.85904979678668,0.268760573786407,4.7213929243499,2.45317363904552,1
3117,284,B4_K05_I02-03-04-05-06,Branch4,PowerREV,5,5,2/3/4/5/6,45/90/135/180/225,1,2,L2-L3,1,,-0.157612556639871,1.73477990966199,1.61427618304977,1.36913193567265,0.155482016776753,5.90357082251467,1.73662387749621,1
3118,284,B4_K05_I02-03-04-05-06,Branch4,PowerREV,5,5,2/3/4/5/6,45/90/135/180/225,1,2,L2-L4,1,,-0.445975030633694,1.9577287023903,1.59344008095564,1.22051754107366,0.160113056512277,2.68661873208879,2.09764712310677,1
3119,284,B4_K05_I02-03-04-05-06,Branch4,PowerREV,5,5,2/3/4/5/6,45/90/135/180/225,1,2,L3-L4,1,,-0.256874894596857,2.48676065598135,1.78626306905773,0.715422226627429,0.0163382540650361,18.5650088650167,2.50179194009603,1
3120,284,B4_K05_I02-03-04-05-06,Branch4,PowerREV,5,5,2/3/4/5/6,45/90/135/180/225,1,3,L1-L2-L3,1,,-0.0232599946542665,1.70918016339224,1.49776216319689,1.38101754385466,0.21896425163774,9.27209822060991,1.69217076681126,1
3121,284,B4_K05_I02-03-04-05-06,Branch4,PowerREV,5,5,2/3/4/5/6,45/90/135/180/225,1,3,L1-L2-L4,1,,-0.327327140656175,1.88964281372655,1.44715373835547,1.24530845938597,0.276163932589915,33.900470891399,2.07212166274803,1
3122,284,B4_K05_I02-03-04-05-06,Branch4,PowerREV,5,5,2/3/4/5/6,45/90/135/180/225,1,3,L1-L3-L4,1,,-0.266544106299202,2.40462676299856,1.76132972484896,0.780432866869599,0.312970163885739,14.490747419412,2.42004338338638,1
3123,284,B4_K05_I02-03-04-05-06,Branch4,PowerREV,5,5,2/3/4/5/6,45/90/135/180/225,1,3,L2-L3-L4,1,,-0.338884508612515,2.01150739079932,1.70298608517794,1.14856099927427,0.195685830452076,5.28837653922123,2.03418434248782,1
3124,284,B4_K05_I02-03-04-05-06,Branch4,PowerREV,5,5,2/3/4/5/6,45/90/135/180/225,1,4,L1-L2-L3-L4,1,,-0.274303971465186,1.93906073636798,1.57494731189009,1.18554669114756,0.259848842637287,4.23441640404173,1.94981179280801,1
3125,285,B4_K05_I02-03-04-05-07,Branch4,PowerREV,5,5,2/3/4/5/7,45/90/135/180/270,1,2,L1-L2,1,,0.364703038744448,1.37889001665656,1.42670101780949,1.75107921647114,0.0280435758329183,29.2233141919165,1.78827449731878,1
3126,285,B4_K05_I02-03-04-05-07,Branch4,PowerREV,5,5,2/3/4/5/7,45/90/135/180/270,1,2,L1-L3,1,,-0.0878636281591003,1.88844447100859,1.53202628632037,1.20518935832448,0.260721840800912,15.6113989680393,1.87907486630504,1
3127,285,B4_K05_I02-03-04-05-07,Branch4,PowerREV,5,5,2/3/4/5/7,45/90/135/180/270,1,2,L1-L4,1,,-0.272018880343022,2.27868192188094,1.49415017183619,0.855725140238046,0.27646445921986,4.73651768645516,2.45644548889651,1
3128,285,B4_K05_I02-03-04-05-07,Branch4,PowerREV,5,5,2/3/4/5/7,45/90/135/180/270,1,2,L2-L3,1,,-0.148260148279977,1.72785472665509,1.58081574927116,1.37257131056792,0.185189715567296,5.89938838206897,1.7277410100613,1
3129,285,B4_K05_I02-03-04-05-07,Branch4,PowerREV,5,5,2/3/4/5/7,45/90/135/180/270,1,2,L2-L4,1,,-0.438573682149258,1.95745992838984,1.55845868132628,1.21589938148644,0.195653669104728,2.68978549736176,2.09899278117124,1
3130,285,B4_K05_I02-03-04-05-07,Branch4,PowerREV,5,5,2/3/4/5/7,45/90/135/180/270,1,2,L3-L4,1,,-0.256790353058926,2.48753939732469,1.78315995105849,0.713498157729556,0.0132084996325026,18.5697895076192,2.50245836142888,1
3131,285,B4_K05_I02-03-04-05-07,Branch4,PowerREV,5,5,2/3/4/5/7,45/90/135/180/270,1,3,L1-L2-L3,1,,-0.0361499797494913,1.72221793109447,1.48523730074723,1.3683393388866,0.226470751694894,8.76198943147144,1.70658564716502,1
3132,285,B4_K05_I02-03-04-05-07,Branch4,PowerREV,5,5,2/3/4/5/7,45/90/135/180/270,1,3,L1-L2-L4,1,,-0.28310453503669,1.99666081321279,1.42898921053082,1.13162771587828,0.268857913894782,4.62762207499337,2.18728024494376,1
3133,285,B4_K05_I02-03-04-05-07,Branch4,PowerREV,5,5,2/3/4/5/7,45/90/135/180/270,1,3,L1-L3-L4,1,,-0.264734201236024,2.42008435539251,1.7631480459552,0.766888559233987,0.323331452061843,15.2054416899456,2.43538361425347,1
3134,285,B4_K05_I02-03-04-05-07,Branch4,PowerREV,5,5,2/3/4/5/7,45/90/135/180/270,1,3,L2-L3-L4,1,,-0.331335663689216,2.04861491655987,1.70796925771626,1.11243760553077,0.232030344535908,6.34885633719086,2.07068966846366,1
3135,285,B4_K05_I02-03-04-05-07,Branch4,PowerREV,5,5,2/3/4/5/7,45/90/135/180/270,1,4,L1-L2-L3-L4,1,,-0.26494224127012,1.95963399315325,1.5591120233519,1.16250416427153,0.270835770600816,4.37861574286251,1.96912647223176,1
3136,286,B4_K05_I02-03-04-05-08,Branch4,PowerREV,5,5,2/3/4/5/8,45/90/135/180/315,1,2,L1-L2,1,,0.34601608842847,1.39280719640094,1.41203165162139,1.73433819549597,0.00760989540603705,29.8284160793377,1.81225898307799,1
3137,286,B4_K05_I02-03-04-05-08,Branch4,PowerREV,5,5,2/3/4/5/8,45/90/135/180/315,1,2,L1-L3,1,,-0.0941615720541726,1.8962888018341,1.53747690964888,1.19800556970124,0.253867297344986,15.5895489390588,1.88774794663963,1
3138,286,B4_K05_I02-03-04-05-08,Branch4,PowerREV,5,5,2/3/4/5/8,45/90/135/180/315,1,2,L1-L4,1,,-0.27692679727042,2.28186398131133,1.49467836658793,0.854283673922543,0.262771798184722,4.73155206845711,2.45898970177095,1
3139,286,B4_K05_I02-03-04-05-08,Branch4,PowerREV,5,5,2/3/4/5/8,45/90/135/180/315,1,2,L2-L3,1,,-0.13995691997644,1.7092256537857,1.56161898095489,1.38921655382691,0.2043543273258,5.85400260420266,1.70756003407281,1
3140,286,B4_K05_I02-03-04-05-08,Branch4,PowerREV,5,5,2/3/4/5/8,45/90/135/180/315,1,2,L2-L4,1,,-0.437595407530507,1.94864879443738,1.53139050092462,1.22276640397066,0.212374060831928,2.68352849788788,2.09138595434055,1
