Branch,Method,Estimator,StateRole,StateCount,UniquePhaseCount,StationCount,Stations,EstimatedX_M,EstimatedY_M,EstimatedZ_M,ErrorM,RmsRayDistanceM,GeometryConditionNumber,MinimumForwardRangeM,AllRaysForward
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,6,6,3,L1-L3-L4,-0.262708474783596,2.40707742295232,1.76287131439461,0.777496184489751,0.326101376661268,15.1031799809221,2.42223760569512,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,6,6,3,L2-L3-L4,-0.332168089133422,2.06916688161623,1.71442517677075,1.09472099251858,0.219678129315218,6.51018870972747,2.09147441878308,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,6,6,4,L1-L2-L3-L4,-0.264524006577695,1.96198685801983,1.55889386564759,1.16010994562878,0.265970351977781,4.30846862585882,1.97141266665288,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,2,L1-L2,0.375408313194907,1.36988694398274,1.44459112309081,1.7614739483561,0.0440147610719944,29.0078494056742,1.77217579247248,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,2,L1-L3,-0.0878636281591003,1.88844447100859,1.53202628632037,1.20518935832448,0.260721840800912,15.6113989680393,1.87907486630504,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,2,L1-L4,-0.267650833383504,2.27248094982542,1.49470449659834,0.860233926537143,0.275740712647636,4.71269458429448,2.4524067795086,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,2,L2-L3,-0.155816772370232,1.74469690925035,1.60026394203594,1.35800299359207,0.165838343496992,5.94068656842954,1.74608028899724,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,2,L2-L4,-0.435021745384077,1.96364753034298,1.58055908596422,1.21012543613911,0.173436696037224,2.68802118814034,2.10675104003351,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,2,L3-L4,-0.255174557329916,2.4719203700396,1.78261597719304,0.725953355419812,0.0130845645985638,18.3632034878191,2.48674704864124,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,3,L1-L2-L3,-0.0189743283400081,1.71498950229316,1.48139175778355,1.37526730515139,0.22402955253727,9.40185201721494,1.69747791635951,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,3,L1-L2-L4,-0.304018329905698,1.93417012457913,1.44216163533969,1.19654298805377,0.27019410844621,6.73115502198604,2.12227355429044,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,3,L1-L3-L4,-0.262705160026591,2.40721630434704,1.76271672019775,0.777320816153515,0.321747805074255,15.0530130514905,2.42236871943721,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,3,L2-L3-L4,-0.336200111093377,2.04670280873201,1.71076110367239,1.11620777045677,0.209792463685866,6.07523572171862,2.06940662782035,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,7,7,4,L1-L2-L3-L4,-0.267479501177292,1.95130222765336,1.56734021251971,1.17162818527016,0.263864947774899,4.27384817566222,1.96145592520738,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,2,L1-L2,0.370576253257993,1.37411578715181,1.43735701031344,1.75656185075768,0.0376550418496979,29.1051046711048,1.77944252467224,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,2,L1-L3,-0.0878636281591003,1.88844447100859,1.53202628632037,1.20518935832448,0.260721840800912,15.6113989680393,1.87907486630504,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,2,L1-L4,-0.267881790844363,2.27516267036973,1.49144641733158,0.857784175303695,0.272754089009948,4.71792130188693,2.45539826276418,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,2,L2-L3,-0.152885539331946,1.73817800820547,1.59245634690882,1.36357796319824,0.173600318588313,5.92466709370761,1.73896937005526,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,2,L2-L4,-0.434712767332629,1.96082645468736,1.56915579390049,1.21193671837515,0.179597237144595,2.68604665413341,2.10434285065354,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,2,L3-L4,-0.255264279251847,2.47134906657882,1.77927711235183,0.725178967682079,0.0163989681186049,18.3582059330494,2.48604656790183,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,3,L1-L2-L3,-0.031845600062274,1.72320146639148,1.48706873714681,1.36723062841523,0.223998188426045,8.9676556361979,1.70719974594857,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,3,L1-L2-L4,-0.296615053961148,1.95352206274007,1.43594550089003,1.17629314839932,0.266665137206167,5.42857087170013,2.14358305622791,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,3,L1-L3-L4,-0.263928571660292,2.39406643779627,1.75448419003265,0.786602833021082,0.316240641244907,14.3749446850009,2.40907557464491,1
Branch4,PowerREV,PowerREV,CanonicalEightUniquePhases,8,8,3,L2-L3-L4,-0.328776661182075,2.03476635048867,1.70292721872718,1.12374000734128,0.214572490700615,5.9350320040803,2.05645003726768,1
