MethodIndex,MethodId,Branch,LocationIndex,Location,Reference,MedianCoherence,MedianPhaseRmseDeg,MedianComplexNmseDb,MedianMagnitudeNrmse,MedianMagnitudeCorrelation,ComparedFrequencyCount,ValidFraction
92,B4_K04_I01-02-03-08,Branch4,3,Location3,Branch3,0.869594384188409,34.9850383022003,-6.12956310793354,0.333845162181081,0.520929926585914,21,1
92,B4_K04_I01-02-03-08,Branch4,3,Location3,Branch4Canonical,0.892033251858873,31.8408311689982,-6.89781214264892,0.299901040458531,0.628402338432581,21,1
92,B4_K04_I01-02-03-08,Branch4,4,Location4,Branch1,0.754850057598511,49.1993711558814,-3.66328190172629,0.423215364367927,0.48000246222569,21,0.889880952380952
92,B4_K04_I01-02-03-08,Branch4,4,Location4,Branch2,0.592721700847488,63.349866400515,-1.87968832270185,0.562918770938361,0.298636019991798,21,0.889880952380952
92,B4_K04_I01-02-03-08,Branch4,4,Location4,Branch3,0.715139942755774,51.006418561198,-3.11068881726037,0.466207628871175,0.336350506125232,21,0.889880952380952
92,B4_K04_I01-02-03-08,Branch4,4,Location4,Branch4Canonical,0.772241789540613,47.4069796828001,-3.9400298515908,0.385625399222265,0.48609495104248,21,0.889880952380952
93,B4_K04_I01-02-03-09,Branch4,1,Location1,Branch1,0.647961653872403,60.9532168150573,-2.36462926028764,0.501497802293793,0.381886060836936,21,0.723214285714286
93,B4_K04_I01-02-03-09,Branch4,1,Location1,Branch2,0.526417938205315,70.3255288469397,-1.40931294909976,0.601142799731476,0.175267703789731,21,0.723214285714286
93,B4_K04_I01-02-03-09,Branch4,1,Location1,Branch3,0.645398604745023,62.5634112986825,-2.33988435207309,0.506028868685497,0.269015137793027,21,0.723214285714286
93,B4_K04_I01-02-03-09,Branch4,1,Location1,Branch4Canonical,0.693956158650543,60.4227337581329,-2.85314189422982,0.488726614466489,0.381756773345193,21,0.723214285714286
93,B4_K04_I01-02-03-09,Branch4,2,Location2,Branch1,0.326153619015698,87.4449989899181,-0.488452649503425,0.769066052563927,0.0302872638244945,21,0.666666666666667
93,B4_K04_I01-02-03-09,Branch4,2,Location2,Branch2,0.284741019953962,87.7313665501533,-0.367210901910728,0.797744201059928,0.0925814125356898,21,0.666666666666667
93,B4_K04_I01-02-03-09,Branch4,2,Location2,Branch3,0.337419098438476,80.9103704647072,-0.524935658493842,0.757288491235808,-0.0164394411406405,21,0.666666666666667
93,B4_K04_I01-02-03-09,Branch4,2,Location2,Branch4Canonical,0.316436803132233,82.6819777697079,-0.458213125930214,0.765223485515281,0.105006019544219,21,0.666666666666667
93,B4_K04_I01-02-03-09,Branch4,3,Location3,Branch1,0.717245488791336,48.3036276513847,-3.13758073235972,0.524937887689819,0.307681345649053,21,1
93,B4_K04_I01-02-03-09,Branch4,3,Location3,Branch2,0.662559152458322,53.3814301045092,-2.51025240713758,0.554835764117098,0.244851405285128,21,1
93,B4_K04_I01-02-03-09,Branch4,3,Location3,Branch3,0.694421352056174,50.5492061949511,-2.85855579495229,0.52850297744378,0.301147378071924,21,1
93,B4_K04_I01-02-03-09,Branch4,3,Location3,Branch4Canonical,0.734954807501625,47.8647516070827,-3.37391902110273,0.499543253199463,0.360131888518522,21,1
93,B4_K04_I01-02-03-09,Branch4,4,Location4,Branch1,0.52567818741974,70.7585996321808,-1.40463965861387,0.625818477025157,0.274722100942963,21,0.77827380952381
93,B4_K04_I01-02-03-09,Branch4,4,Location4,Branch2,0.440398964751505,75.1358755773169,-0.936386901833536,0.651933452065843,0.295565154275762,21,0.77827380952381
93,B4_K04_I01-02-03-09,Branch4,4,Location4,Branch3,0.467269395341435,71.6007034450137,-1.06982493846637,0.664540804528978,0.297558170016887,21,0.77827380952381
93,B4_K04_I01-02-03-09,Branch4,4,Location4,Branch4Canonical,0.503199804721476,69.6427445759021,-1.26801546908388,0.631845281385443,0.265376111434192,20,0.77827380952381
94,B4_K04_I01-02-04-05,Branch4,1,Location1,Branch1,0.768584888790312,43.7158250848386,-3.87982375418817,0.424900693384469,0.568749116902702,21,0.837797619047619
94,B4_K04_I01-02-04-05,Branch4,1,Location1,Branch2,0.61631829521142,55.302493277028,-2.07502020137226,0.552881174317555,0.272365070907975,21,0.837797619047619
94,B4_K04_I01-02-04-05,Branch4,1,Location1,Branch3,0.737130688994994,43.092358557831,-3.40427620354275,0.46613362642867,0.460068531677351,21,0.837797619047619
94,B4_K04_I01-02-04-05,Branch4,1,Location1,Branch4Canonical,0.818458264845003,41.6723906858798,-4.81320179854657,0.348815954514106,0.715973725974475,21,0.837797619047619
94,B4_K04_I01-02-04-05,Branch4,2,Location2,Branch1,0.564161769447653,72.8521683569809,-1.66393010432538,0.59649234805812,0.246496507939099,21,0.824404761904762
94,B4_K04_I01-02-04-05,Branch4,2,Location2,Branch2,0.342251839178205,79.7541556227031,-0.541063498894482,0.765624398219759,0.130979464677158,21,0.824404761904762
94,B4_K04_I01-02-04-05,Branch4,2,Location2,Branch3,0.486761410335428,72.0630787951338,-1.17439416866604,0.637487924127122,0.298336776003674,21,0.824404761904762
94,B4_K04_I01-02-04-05,Branch4,2,Location2,Branch4Canonical,0.673998377605965,59.5491505429924,-2.6366593988727,0.535538250082405,0.406673971464753,20,0.824404761904762
94,B4_K04_I01-02-04-05,Branch4,3,Location3,Branch1,0.947647406578469,21.9558450426437,-9.91551462630777,0.226893473570203,0.788325202435688,21,1
94,B4_K04_I01-02-04-05,Branch4,3,Location3,Branch2,0.860885303956258,31.450322474365,-5.869073826906,0.349875174194152,0.55387588532106,21,1
94,B4_K04_I01-02-04-05,Branch4,3,Location3,Branch3,0.928609411738253,26.0716683630107,-8.61114757604402,0.26054013560128,0.678553044284378,21,1
94,B4_K04_I01-02-04-05,Branch4,3,Location3,Branch4Canonical,0.956711086278209,20.6130017636227,-10.7209660646907,0.204355269136109,0.835451992216587,21,1
94,B4_K04_I01-02-04-05,Branch4,4,Location4,Branch1,0.800706925798489,46.0623221081515,-4.45064758626685,0.387008735453852,0.539385716667059,21,0.924107142857143
94,B4_K04_I01-02-04-05,Branch4,4,Location4,Branch2,0.626274502719113,62.4930854414258,-2.16253418524524,0.563709055692522,0.25653601977943,21,0.924107142857143
94,B4_K04_I01-02-04-05,Branch4,4,Location4,Branch3,0.742592853348873,47.3375043229864,-3.48183470922959,0.427011573948375,0.509081266268802,21,0.924107142857143
94,B4_K04_I01-02-04-05,Branch4,4,Location4,Branch4Canonical,0.836969733713236,43.8266203698512,-5.23629761251599,0.358130825400388,0.659877400556752,21,0.924107142857143
95,B4_K04_I01-02-04-06,Branch4,1,Location1,Branch1,0.846253938805797,28.5766842368771,-5.46904566712634,0.38754959754934,0.570887284718404,21,0.892857142857143
95,B4_K04_I01-02-04-06,Branch4,1,Location1,Branch2,0.662301311761197,49.2293151061736,-2.50760878748745,0.539238679735783,0.323641781142666,21,0.892857142857143
95,B4_K04_I01-02-04-06,Branch4,1,Location1,Branch3,0.824515749070562,34.0747700317506,-4.94614237281498,0.410475964180253,0.533929819968936,21,0.892857142857143
95,B4_K04_I01-02-04-06,Branch4,1,Location1,Branch4Canonical,0.917944887175058,24.3505998703397,-8.03058229624489,0.270087809389281,0.771968663314774,21,0.892857142857143
95,B4_K04_I01-02-04-06,Branch4,2,Location2,Branch1,0.677289065642229,55.8723033564815,-2.66578403430065,0.525679854835422,0.410338381210117,21,0.882440476190476
95,B4_K04_I01-02-04-06,Branch4,2,Location2,Branch2,0.32143106409127,82.7992755941803,-0.473615137778854,0.764446802716265,0.222344325169204,21,0.882440476190476
95,B4_K04_I01-02-04-06,Branch4,2,Location2,Branch3,0.569017273161161,67.4871616330763,-1.69912410662279,0.610655694734332,0.164820615138897,21,0.882440476190476
95,B4_K04_I01-02-04-06,Branch4,2,Location2,Branch4Canonical,0.785558157518324,49.3368649527519,-4.16916469787914,0.432158225039327,0.555601010819362,21,0.882440476190476
95,B4_K04_I01-02-04-06,Branch4,3,Location3,Branch1,0.975708173421108,13.8063537541109,-13.188170314877,0.158840544891635,0.858383819868245,21,1
95,B4_K04_I01-02-04-06,Branch4,3,Location3,Branch2,0.885160715650486,28.717672946942,-6.64561141546926,0.330266426501909,0.541423324304713,21,1
95,B4_K04_I01-02-04-06,Branch4,3,Location3,Branch3,0.956342359311202,17.5092805798557,-10.6849487928356,0.212108886606414,0.788026889397649,21,1
95,B4_K04_I01-02-04-06,Branch4,3,Location3,Branch4Canonical,0.983605151838067,11.8287343432867,-14.8783737354537,0.128264225695806,0.895972207040346,21,1
95,B4_K04_I01-02-04-06,Branch4,4,Location4,Branch1,0.901350782803657,27.6265500489768,-7.26844108782475,0.296889886488301,0.719363560670315,21,0.943452380952381
95,B4_K04_I01-02-04-06,Branch4,4,Location4,Branch2,0.710495442790532,54.1505108596832,-3.05222674027966,0.501033287253318,0.320014281137787,21,0.943452380952381
95,B4_K04_I01-02-04-06,Branch4,4,Location4,Branch3,0.865385734069625,35.0331052794224,-6.00140261642228,0.365457221635951,0.575135539278767,21,0.943452380952381
95,B4_K04_I01-02-04-06,Branch4,4,Location4,Branch4Canonical,0.924224689346638,27.5813655236284,-8.36216491800474,0.262796292532762,0.809034056999975,21,0.943452380952381
96,B4_K04_I01-02-04-07,Branch4,1,Location1,Branch1,0.888742271759972,25.8561190727006,-6.77497111787341,0.351535535453403,0.627388765067605,21,0.897321428571429
96,B4_K04_I01-02-04-07,Branch4,1,Location1,Branch2,0.735012564515307,43.0356503912603,-3.37472093683493,0.515793662590892,0.293249966661388,21,0.897321428571429
96,B4_K04_I01-02-04-07,Branch4,1,Location1,Branch3,0.852361113691316,30.6628130572956,-5.63073584152154,0.38621825941144,0.606282087722558,21,0.897321428571429
96,B4_K04_I01-02-04-07,Branch4,1,Location1,Branch4Canonical,0.938126448118461,18.8072793196008,-9.21112844301781,0.218850978717585,0.794323961034094,21,0.897321428571429
96,B4_K04_I01-02-04-07,Branch4,2,Location2,Branch1,0.695749977093226,53.818694458254,-2.87407560529704,0.514752307232497,0.311369965776969,21,0.901785714285714
96,B4_K04_I01-02-04-07,Branch4,2,Location2,Branch2,0.376834022888608,82.9291945520124,-0.665146765063316,0.721493455575164,0.154931262639429,21,0.901785714285714
96,B4_K04_I01-02-04-07,Branch4,2,Location2,Branch3,0.654272648365554,60.4168828352791,-2.42659171417072,0.553698988428964,0.202658840895153,21,0.901785714285714
96,B4_K04_I01-02-04-07,Branch4,2,Location2,Branch4Canonical,0.808145434792189,48.4590864179966,-4.59794503033494,0.431172927165999,0.547483834078883,21,0.901785714285714
96,B4_K04_I01-02-04-07,Branch4,3,Location3,Branch1,0.974702839268401,12.5530769125279,-13.0142646923612,0.155573682733247,0.860500830001984,21,1
96,B4_K04_I01-02-04-07,Branch4,3,Location3,Branch2,0.889656913820844,27.4573679435129,-6.80871912643873,0.313206783107679,0.609880849292455,21,1
96,B4_K04_I01-02-04-07,Branch4,3,Location3,Branch3,0.955689730573447,16.7179334764056,-10.621956539894,0.20345656068971,0.791555357494785,21,1
96,B4_K04_I01-02-04-07,Branch4,3,Location3,Branch4Canonical,0.982756089635521,11.3241310434124,-14.660949509175,0.126398651929086,0.908844757716055,21,1
96,B4_K04_I01-02-04-07,Branch4,4,Location4,Branch1,0.900267030122609,32.9526873153363,-7.22346614866796,0.29570915095075,0.705187548046241,21,0.947916666666667
96,B4_K04_I01-02-04-07,Branch4,4,Location4,Branch2,0.721456737549524,58.8111861023296,-3.19211229226921,0.472948856277104,0.341850807507618,21,0.947916666666667
96,B4_K04_I01-02-04-07,Branch4,4,Location4,Branch3,0.881361127096772,30.8834633321831,-6.5130082151991,0.334639970626882,0.590974963976157,21,0.947916666666667
96,B4_K04_I01-02-04-07,Branch4,4,Location4,Branch4Canonical,0.932519972754502,27.4833254270954,-8.84700759650553,0.23146731212244,0.827676644523011,21,0.947916666666667
97,B4_K04_I01-02-04-08,Branch4,1,Location1,Branch1,0.875285947419094,30.6173944236411,-6.31017108933555,0.340853488376986,0.633362469713616,21,0.889880952380952
97,B4_K04_I01-02-04-08,Branch4,1,Location1,Branch2,0.725223379398128,43.3966004430344,-3.24174887169051,0.514667041949943,0.317211632448811,21,0.889880952380952
97,B4_K04_I01-02-04-08,Branch4,1,Location1,Branch3,0.845581645564266,34.1448805283556,-5.45167817484145,0.364762338177243,0.626282739656152,21,0.889880952380952
97,B4_K04_I01-02-04-08,Branch4,1,Location1,Branch4Canonical,0.895589075368271,29.6534706864614,-7.03509861124488,0.287521804497093,0.765079731370335,21,0.889880952380952
97,B4_K04_I01-02-04-08,Branch4,2,Location2,Branch1,0.596770331494106,66.0316386157423,-1.91205066532133,0.583620123144419,0.288365433608512,21,0.848214285714286
97,B4_K04_I01-02-04-08,Branch4,2,Location2,Branch2,0.297266037210926,87.6160415499448,-0.401800084302624,0.757167667162542,0.0747400165832559,21,0.848214285714286
97,B4_K04_I01-02-04-08,Branch4,2,Location2,Branch3,0.503733310561547,71.8631782730769,-1.27114054384938,0.636537107001003,0.191857381997266,21,0.848214285714286
97,B4_K04_I01-02-04-08,Branch4,2,Location2,Branch4Canonical,0.665352116059242,55.8136310407311,-2.5390584358655,0.563560710001588,0.418534824134721,21,0.848214285714286
97,B4_K04_I01-02-04-08,Branch4,3,Location3,Branch1,0.954687584377017,16.5581551484953,-10.5270543033479,0.193506166790729,0.79217320631436,21,1
97,B4_K04_I01-02-04-08,Branch4,3,Location3,Branch2,0.877381497201608,28.6342691669325,-6.37891457716838,0.320599133146318,0.533661745720116,21,1
97,B4_K04_I01-02-04-08,Branch4,3,Location3,Branch3,0.936200064658941,19.595994800461,-9.08229531129748,0.232063924529727,0.665470448475164,21,1
97,B4_K04_I01-02-04-08,Branch4,3,Location3,Branch4Canonical,0.960455098034843,15.2542191750252,-11.1055259703542,0.175842386331471,0.836104991440809,21,1
97,B4_K04_I01-02-04-08,Branch4,4,Location4,Branch1,0.86115591843493,41.2785052076379,-5.87689870267767,0.350975712910786,0.613312395564703,21,0.941964285714286
97,B4_K04_I01-02-04-08,Branch4,4,Location4,Branch2,0.644774546003193,64.9671808774696,-2.33389545653083,0.515044610440251,0.322838216472611,21,0.941964285714286
97,B4_K04_I01-02-04-08,Branch4,4,Location4,Branch3,0.817952572043126,41.767696711911,-4.80232903712782,0.393678639488337,0.459955807681759,21,0.941964285714286
97,B4_K04_I01-02-04-08,Branch4,4,Location4,Branch4Canonical,0.896993242794424,34.4346348271951,-7.09068500893263,0.326239547354526,0.702189406465386,21,0.941964285714286
98,B4_K04_I01-02-04-09,Branch4,1,Location1,Branch1,0.781722749945091,44.08086777235,-4.10151400946379,0.427541899583254,0.447131519968183,21,0.803571428571429
98,B4_K04_I01-02-04-09,Branch4,1,Location1,Branch2,0.658328803111167,64.0354530679716,-2.46720987016234,0.559793403340987,0.19868818574013,21,0.803571428571429
98,B4_K04_I01-02-04-09,Branch4,1,Location1,Branch3,0.777448331510449,48.8116576620626,-4.02772160307982,0.438841477153871,0.390748538668104,21,0.803571428571429
98,B4_K04_I01-02-04-09,Branch4,1,Location1,Branch4Canonical,0.765652761196204,46.9678582434999,-3.83234861262638,0.413506172907205,0.566415489942259,21,0.803571428571429
98,B4_K04_I01-02-04-09,Branch4,2,Location2,Branch1,0.415092392667172,75.9404002707939,-0.821279338806575,0.693760462969338,0.174729353794516,21,0.757440476190476
98,B4_K04_I01-02-04-09,Branch4,2,Location2,Branch2,0.313687795101547,85.45696591748,-0.449861127593976,0.791029257123559,0.129115631577667,21,0.757440476190476
98,B4_K04_I01-02-04-09,Branch4,2,Location2,Branch3,0.463409091396523,75.0009491107,-1.04990941051376,0.694129698509308,0.165197276776066,21,0.757440476190476
98,B4_K04_I01-02-04-09,Branch4,2,Location2,Branch4Canonical,0.48801910905606,72.1497190706871,-1.18137739797718,0.677391362839304,0.172893895248621,21,0.757440476190476
98,B4_K04_I01-02-04-09,Branch4,3,Location3,Branch1,0.879445024085916,31.1824956238748,-6.44785232759107,0.330769629904246,0.585019437122716,21,1
98,B4_K04_I01-02-04-09,Branch4,3,Location3,Branch2,0.799403306307915,40.4327483164149,-4.42547715319833,0.422908435533622,0.40486131886373,21,1
98,B4_K04_I01-02-04-09,Branch4,3,Location3,Branch3,0.866367324420632,30.7298412076631,-6.03090213700702,0.358518639186962,0.519061286523044,21,1
98,B4_K04_I01-02-04-09,Branch4,3,Location3,Branch4Canonical,0.886782803871593,31.3352858249677,-6.70365695370073,0.321347476997578,0.644268323541722,21,1
98,B4_K04_I01-02-04-09,Branch4,4,Location4,Branch1,0.658775263620629,58.012717754433,-2.47171942734052,0.501781327384155,0.355201571435345,21,0.87797619047619
98,B4_K04_I01-02-04-09,Branch4,4,Location4,Branch2,0.558830576800144,71.0383341590958,-1.62595679512184,0.627306490632861,0.335343926699839,21,0.87797619047619
98,B4_K04_I01-02-04-09,Branch4,4,Location4,Branch3,0.642028464241398,61.0168562958643,-2.30770823814083,0.533878710546612,0.383517406097971,21,0.87797619047619
98,B4_K04_I01-02-04-09,Branch4,4,Location4,Branch4Canonical,0.711355023652771,56.9018997986854,-3.06295882621829,0.508991846559814,0.45213525191608,21,0.87797619047619
99,B4_K04_I01-02-05-06,Branch4,1,Location1,Branch1,0.754321980482268,41.4314337511029,-3.65524392695254,0.431382458858744,0.451909840254057,21,0.84077380952381
99,B4_K04_I01-02-05-06,Branch4,1,Location1,Branch2,0.593916182126052,56.8495068462211,-1.88918836667259,0.575006976422057,0.244478594065201,21,0.84077380952381
99,B4_K04_I01-02-05-06,Branch4,1,Location1,Branch3,0.719189620609208,47.0188040129468,-3.16263063239911,0.480170334728732,0.428228089427846,21,0.84077380952381
99,B4_K04_I01-02-05-06,Branch4,1,Location1,Branch4Canonical,0.801956068179644,38.138024216989,-4.47494261446837,0.366141653034373,0.744357949792731,21,0.84077380952381
99,B4_K04_I01-02-05-06,Branch4,2,Location2,Branch1,0.558097326163996,63.6154405670036,-1.62078788347685,0.601839314099612,0.319286826107934,21,0.808035714285714
99,B4_K04_I01-02-05-06,Branch4,2,Location2,Branch2,0.323870653557567,81.6150446453941,-0.481246585125795,0.78321272995942,0.13785889541018,21,0.808035714285714
99,B4_K04_I01-02-05-06,Branch4,2,Location2,Branch3,0.510165954560389,70.3256672010838,-1.30926357712796,0.641685736083519,0.260334379210621,21,0.808035714285714
99,B4_K04_I01-02-05-06,Branch4,2,Location2,Branch4Canonical,0.661528762247319,60.5256930851027,-2.49970366796624,0.551020077960503,0.490234784354582,21,0.808035714285714
99,B4_K04_I01-02-05-06,Branch4,3,Location3,Branch1,0.957258727288242,20.4824234876268,-10.7750431171136,0.21614218127261,0.76802898611104,21,1
99,B4_K04_I01-02-05-06,Branch4,3,Location3,Branch2,0.881098328808043,30.5765918934958,-6.50400543630417,0.35154855139395,0.499489873907739,21,1
99,B4_K04_I01-02-05-06,Branch4,3,Location3,Branch3,0.931865139440962,21.5173225286185,-8.80653822844468,0.238935078322383,0.694770567038457,21,1
99,B4_K04_I01-02-05-06,Branch4,3,Location3,Branch4Canonical,0.960208515617827,17.1276878708283,-11.079075880801,0.201684284805955,0.804917432694636,21,1
99,B4_K04_I01-02-05-06,Branch4,4,Location4,Branch1,0.838907952033961,40.6784695780155,-5.2836590642294,0.421398861093915,0.600906365721376,21,0.928571428571429
99,B4_K04_I01-02-05-06,Branch4,4,Location4,Branch2,0.68667768079031,58.1790569265784,-2.76976569369866,0.533033210864721,0.277723243531635,21,0.928571428571429
99,B4_K04_I01-02-05-06,Branch4,4,Location4,Branch3,0.819768408194493,44.7806716500438,-4.84152960332589,0.417076913804708,0.498294514967928,21,0.928571428571429
99,B4_K04_I01-02-05-06,Branch4,4,Location4,Branch4Canonical,0.868504020937541,40.6260321438367,-6.09593490235458,0.389341853640879,0.686561931740936,21,0.928571428571429
100,B4_K04_I01-02-05-07,Branch4,1,Location1,Branch1,0.881918336048556,26.5980780679467,-6.53216761875365,0.364122165927859,0.597190178217059,21,0.894345238095238
100,B4_K04_I01-02-05-07,Branch4,1,Location1,Branch2,0.723499624383894,43.1227112671091,-3.21893081290298,0.508905251200982,0.36195210281292,21,0.894345238095238
100,B4_K04_I01-02-05-07,Branch4,1,Location1,Branch3,0.849257517718912,30.7537475185154,-5.54766944565768,0.425145437512484,0.590752313861688,21,0.894345238095238
100,B4_K04_I01-02-05-07,Branch4,1,Location1,Branch4Canonical,0.935083636979659,24.4918907406416,-9.00946079216819,0.242774177486882,0.833190608604549,21,0.894345238095238
100,B4_K04_I01-02-05-07,Branch4,2,Location2,Branch1,0.650861731519453,64.238419192217,-2.39291845956216,0.551415761050568,0.320950424767105,21,0.873511904761905
100,B4_K04_I01-02-05-07,Branch4,2,Location2,Branch2,0.360456847955501,79.8407858951455,-0.604453759047083,0.766975103444316,0.0487330124132587,21,0.873511904761905
100,B4_K04_I01-02-05-07,Branch4,2,Location2,Branch3,0.534937451016582,66.7272649614322,-1.46397949781867,0.625219630075929,0.300709394907829,21,0.873511904761905
100,B4_K04_I01-02-05-07,Branch4,2,Location2,Branch4Canonical,0.721049375278928,52.837737995005,-3.18679331628425,0.484748761380287,0.569489319180435,21,0.873511904761905
100,B4_K04_I01-02-05-07,Branch4,3,Location3,Branch1,0.9681994764879,13.1834471715018,-12.0349661848372,0.177017811760886,0.85710155035096,21,1
100,B4_K04_I01-02-05-07,Branch4,3,Location3,Branch2,0.892767312754053,26.2737847306599,-6.92575583199444,0.315220468533649,0.516144641578651,21,1
100,B4_K04_I01-02-05-07,Branch4,3,Location3,Branch3,0.949232341584071,16.3300242628167,-10.0454925876642,0.204394460357845,0.773100007708668,21,1
100,B4_K04_I01-02-05-07,Branch4,3,Location3,Branch4Canonical,0.977563900423221,11.1207578978164,-13.5292211553293,0.150531728947415,0.897653933562469,21,1
100,B4_K04_I01-02-05-07,Branch4,4,Location4,Branch1,0.897484063165937,34.8642623012598,-7.11030478208734,0.325899362659865,0.658282157781299,21,0.949404761904762
100,B4_K04_I01-02-05-07,Branch4,4,Location4,Branch2,0.731173721813651,54.0394334459044,-3.32187629437963,0.507266250348448,0.236203503531048,21,0.949404761904762
100,B4_K04_I01-02-05-07,Branch4,4,Location4,Branch3,0.872428975994811,35.3310479104685,-6.21842605151682,0.35102442296316,0.551390640150873,21,0.949404761904762
100,B4_K04_I01-02-05-07,Branch4,4,Location4,Branch4Canonical,0.917627583228332,25.0660503930774,-8.01453923835106,0.263132754611986,0.816497119882109,21,0.949404761904762
101,B4_K04_I01-02-05-08,Branch4,1,Location1,Branch1,0.879008705480075,31.3824318765582,-6.43317084409834,0.345831172782217,0.701083509525462,21,0.901785714285714
101,B4_K04_I01-02-05-08,Branch4,1,Location1,Branch2,0.719455879378167,43.8823554509455,-3.16607791937687,0.485553775209901,0.381064736205494,21,0.901785714285714
101,B4_K04_I01-02-05-08,Branch4,1,Location1,Branch3,0.849943983435992,31.065659392325,-5.5658800855178,0.381640712077833,0.611106286394831,21,0.901785714285714
101,B4_K04_I01-02-05-08,Branch4,1,Location1,Branch4Canonical,0.914330636645137,30.3528290240415,-7.8515751073449,0.24540257802667,0.825169381472174,21,0.901785714285714
101,B4_K04_I01-02-05-08,Branch4,2,Location2,Branch1,0.623130023629133,63.8237137479078,-2.13455148439681,0.590173023527973,0.280360609395493,21,0.882440476190476
101,B4_K04_I01-02-05-08,Branch4,2,Location2,Branch2,0.302518325865477,80.1908671533466,-0.416833563533864,0.770969771010547,0.0114428159175731,21,0.882440476190476
101,B4_K04_I01-02-05-08,Branch4,2,Location2,Branch3,0.487202665569401,69.2263553303761,-1.17684085820555,0.670485510168454,0.267632413618936,21,0.882440476190476
101,B4_K04_I01-02-05-08,Branch4,2,Location2,Branch4Canonical,0.702472950744989,55.637404733515,-2.95393324390068,0.503698744481618,0.476597053864319,21,0.882440476190476
101,B4_K04_I01-02-05-08,Branch4,3,Location3,Branch1,0.967674660022933,14.4347417529921,-11.9650360603906,0.179538455265554,0.834797324430414,21,1
101,B4_K04_I01-02-05-08,Branch4,3,Location3,Branch2,0.888403146442852,26.7280585430536,-6.76253334662344,0.329104099967868,0.549556397802568,21,1
101,B4_K04_I01-02-05-08,Branch4,3,Location3,Branch3,0.943517479123421,18.1158735029743,-9.59497477652384,0.227015937969904,0.731112867731526,21,1
101,B4_K04_I01-02-05-08,Branch4,3,Location3,Branch4Canonical,0.971251294672425,13.2303419174428,-12.466397170288,0.169492455111923,0.880680744720657,21,1
101,B4_K04_I01-02-05-08,Branch4,4,Location4,Branch1,0.892868289057428,31.4424194479263,-6.92961563530492,0.290203470880636,0.701963943474776,21,0.953869047619048
101,B4_K04_I01-02-05-08,Branch4,4,Location4,Branch2,0.684288212156154,59.3335584868476,-2.74292793238444,0.522882801749642,0.277643039128269,21,0.953869047619048
101,B4_K04_I01-02-05-08,Branch4,4,Location4,Branch3,0.853685965227624,36.9618068650218,-5.66677851587585,0.338764429547498,0.541962511317686,21,0.953869047619048
101,B4_K04_I01-02-05-08,Branch4,4,Location4,Branch4Canonical,0.934634173329913,27.6624172317485,-8.98050387131786,0.259109848722896,0.798982622544987,21,0.953869047619048
102,B4_K04_I01-02-05-09,Branch4,1,Location1,Branch1,0.72540311758634,52.0347367321197,-3.24413819337545,0.451349142316942,0.468835138980209,21,0.833333333333333
102,B4_K04_I01-02-05-09,Branch4,1,Location1,Branch2,0.651468317587487,58.0506348965965,-2.39887490870781,0.542665236472062,0.271276757300938,21,0.833333333333333
102,B4_K04_I01-02-05-09,Branch4,1,Location1,Branch3,0.718608958496471,54.4189256593672,-3.15512661798086,0.447921829874931,0.434598089579591,21,0.833333333333333
102,B4_K04_I01-02-05-09,Branch4,1,Location1,Branch4Canonical,0.762141174851264,46.7393150177619,-3.77640031352519,0.40723902671127,0.633801991037645,21,0.833333333333333
102,B4_K04_I01-02-05-09,Branch4,2,Location2,Branch1,0.534384532684229,70.4792819984269,-1.46038389300398,0.610891053818088,0.20993779259355,21,0.785714285714286
102,B4_K04_I01-02-05-09,Branch4,2,Location2,Branch2,0.305108790538978,88.1073246987496,-0.424364673510357,0.779334409446831,0.0392762094589955,21,0.785714285714286
102,B4_K04_I01-02-05-09,Branch4,2,Location2,Branch3,0.518117751361537,71.3827305321203,-1.35753613243979,0.633904845542537,0.156918016433609,21,0.785714285714286
102,B4_K04_I01-02-05-09,Branch4,2,Location2,Branch4Canonical,0.60461628300879,65.7438273523773,-1.97610025180368,0.58554923582894,0.363157578514597,21,0.785714285714286
102,B4_K04_I01-02-05-09,Branch4,3,Location3,Branch1,0.919000166133722,26.6041721085528,-8.08440859541164,0.289933687699768,0.719328450462738,21,1
102,B4_K04_I01-02-05-09,Branch4,3,Location3,Branch2,0.841412513731182,33.251675310332,-5.3457999455753,0.386377584451629,0.460522100315387,21,1
102,B4_K04_I01-02-05-09,Branch4,3,Location3,Branch3,0.898739329351244,27.1119324102648,-7.16093854406538,0.331934768608639,0.579210483926074,21,1
102,B4_K04_I01-02-05-09,Branch4,3,Location3,Branch4Canonical,0.92552493469216,23.9458446168836,-8.43439960360405,0.289007844087228,0.734909454264026,21,1
102,B4_K04_I01-02-05-09,Branch4,4,Location4,Branch1,0.713453768335025,49.015849655282,-3.08932907544185,0.44536065993322,0.467710179404727,21,0.904761904761905
102,B4_K04_I01-02-05-09,Branch4,4,Location4,Branch2,0.576725299575464,61.5970216213398,-1.75621652775785,0.598095774629842,0.249726702065022,21,0.904761904761905
102,B4_K04_I01-02-05-09,Branch4,4,Location4,Branch3,0.723302444096608,52.8956669517466,-3.21633173050509,0.487386936974729,0.401217071895528,21,0.904761904761905
102,B4_K04_I01-02-05-09,Branch4,4,Location4,Branch4Canonical,0.713632579515099,47.5516405406833,-3.09158682113285,0.44532349426341,0.522280723659437,21,0.904761904761905
